"","Counter","State","Initial Claims","Continued Claims","Date","WeekOfYear"
"1365",1395,"Montana",3.472,19.354,2020-09-26,"39"
"1366",1396,"Montana",2.893,17.794,2020-10-03,"40"
"1367",1397,"Montana",2.469,16.146,2020-10-10,"41"
"1368",1398,"Montana",3.181,14.996,2020-10-17,"42"
"1369",1399,"Montana",2.955,15.248,2020-10-24,"43"
"1370",1400,"Montana",2.535,14.93,2020-10-31,"44"
"1371",1401,"Montana",2.813,14.048,2020-11-07,"45"
"1372",1402,"Montana",3.895,15.703,2020-11-14,"46"
"1373",1403,"Montana",3.633,15.841,2020-11-21,"47"
"1374",1404,"Montana",4.001,17.123,2020-11-28,"48"
"1375",1405,"Montana",2.782,16.629,2020-12-05,"49"
"1376",1406,"Montana",2.477,16.75,2020-12-12,"50"
"1377",1407,"Montana",2.537,15.8,2020-12-19,"51"
"1378",1409,"North Carolina",4.628,21.239,2020-01-04,"01"
"1379",1410,"North Carolina",4.217,22.247,2020-01-11,"02"
"1380",1411,"North Carolina",3.344,22.415,2020-01-18,"03"
"1381",1412,"North Carolina",3.611,22.342,2020-01-25,"04"
"1382",1413,"North Carolina",3.326,22.044,2020-02-01,"05"
"1383",1414,"North Carolina",3.094,21.972,2020-02-08,"06"
"1384",1415,"North Carolina",2.852,21.63,2020-02-15,"07"
"1385",1416,"North Carolina",1.767,21.188,2020-02-22,"08"
"1386",1417,"North Carolina",2.575,20.196,2020-02-29,"09"
"1387",1418,"North Carolina",3.533,19.683,2020-03-07,"10"
"1388",1419,"North Carolina",94.083,20.652,2020-03-14,"11"
"1389",1420,"North Carolina",172.145,75.22,2020-03-21,"12"
"1390",1421,"North Carolina",137.422,245.692,2020-03-28,"13"
"1391",1422,"North Carolina",140.155,362.989,2020-04-04,"14"
"1392",1423,"North Carolina",106.266,468.283,2020-04-11,"15"
"1393",1424,"North Carolina",98.941,555.039,2020-04-18,"16"
"1394",1425,"North Carolina",85.956,591.045,2020-04-25,"17"
"1395",1426,"North Carolina",57.354,619.809,2020-05-02,"18"
"1396",1427,"North Carolina",46.913,605.709,2020-05-09,"19"
"1397",1428,"North Carolina",44.202,564.068,2020-05-16,"20"
"1398",1429,"North Carolina",37.047,547.988,2020-05-23,"21"
"1399",1430,"North Carolina",33.865,537.652,2020-05-30,"22"
"1400",1431,"North Carolina",32.188,524.787,2020-06-06,"23"
"1401",1432,"North Carolina",29.199,529.343,2020-06-13,"24"
"1402",1433,"North Carolina",29.58,463.568,2020-06-20,"25"
"1403",1434,"North Carolina",27.937,412.353,2020-06-27,"26"
"1404",1435,"North Carolina",28.108,365.77,2020-07-04,"27"
"1405",1436,"North Carolina",29.204,327.363,2020-07-11,"28"
"1406",1437,"North Carolina",26.995,315.116,2020-07-18,"29"
"1407",1438,"North Carolina",16.503,283.907,2020-07-25,"30"
"1408",1439,"North Carolina",14.328,242.813,2020-08-01,"31"
"1409",1440,"North Carolina",17.388,218.265,2020-08-08,"32"
"1410",1441,"North Carolina",13.68,191.822,2020-08-15,"33"
"1411",1442,"North Carolina",13.297,178.019,2020-08-22,"34"
"1412",1443,"North Carolina",14.147,169.754,2020-08-29,"35"
"1413",1444,"North Carolina",13.437,151.318,2020-09-05,"36"
"1414",1445,"North Carolina",13.406,145.078,2020-09-12,"37"
"1415",1446,"North Carolina",12.627,134.154,2020-09-19,"38"
"1416",1447,"North Carolina",15.534,127.447,2020-09-26,"39"
"1417",1448,"North Carolina",13.172,108.833,2020-10-03,"40"
"1418",1449,"North Carolina",12.119,103.618,2020-10-10,"41"
"1419",1450,"North Carolina",9.903,96.919,2020-10-17,"42"
"1420",1451,"North Carolina",8.338,91.51,2020-10-24,"43"
"1421",1452,"North Carolina",8.291,88.288,2020-10-31,"44"
"1422",1453,"North Carolina",7.649,81.349,2020-11-07,"45"
"1423",1454,"North Carolina",8.588,75.341,2020-11-14,"46"
"1424",1455,"North Carolina",6.391,68.849,2020-11-21,"47"
"1425",1456,"North Carolina",9.95,73.457,2020-11-28,"48"
"1426",1457,"North Carolina",9.654,69.27,2020-12-05,"49"
"1427",1458,"North Carolina",9.368,68.546,2020-12-12,"50"
"1428",1459,"North Carolina",8.718,81.682,2020-12-19,"51"
"1429",1461,"North Dakota",1.53,6.171,2020-01-04,"01"
"1430",1462,"North Dakota",785,6.809,2020-01-11,"02"
"1431",1463,"North Dakota",543,7.179,2020-01-18,"03"
"1432",1464,"North Dakota",447,6.782,2020-01-25,"04"
"1433",1465,"North Dakota",526,6.838,2020-02-01,"05"
"1434",1466,"North Dakota",457,6.924,2020-02-08,"06"
"1435",1467,"North Dakota",435,6.886,2020-02-15,"07"
"1436",1468,"North Dakota",363,6.795,2020-02-22,"08"
"1437",1469,"North Dakota",423,6.543,2020-02-29,"09"
"1438",1470,"North Dakota",415,6.349,2020-03-07,"10"
"1439",1471,"North Dakota",5.662,6.169,2020-03-14,"11"
"1440",1472,"North Dakota",11.818,8.534,2020-03-21,"12"
"1441",1473,"North Dakota",15.125,16.036,2020-03-28,"13"
"1442",1474,"North Dakota",9.502,24.554,2020-04-04,"14"
"1443",1475,"North Dakota",8.065,33.563,2020-04-11,"15"
"1444",1476,"North Dakota",6.274,35.513,2020-04-18,"16"
"1445",1477,"North Dakota",4.044,35.827,2020-04-25,"17"
"1446",1478,"North Dakota",2.753,35.921,2020-05-02,"18"
"1447",1479,"North Dakota",2.619,32.399,2020-05-09,"19"
"1448",1480,"North Dakota",2.978,31.1,2020-05-16,"20"
"1449",1481,"North Dakota",2.315,30.806,2020-05-23,"21"
"1450",1482,"North Dakota",2.252,29.855,2020-05-30,"22"
"1451",1483,"North Dakota",2.073,29.103,2020-06-06,"23"
"1452",1484,"North Dakota",1.821,28.736,2020-06-13,"24"
"1453",1485,"North Dakota",1.511,28.446,2020-06-20,"25"
"1454",1486,"North Dakota",1.72,27.021,2020-06-27,"26"
"1455",1487,"North Dakota",1.532,27.625,2020-07-04,"27"
"1456",1488,"North Dakota",1.915,25.974,2020-07-11,"28"
"1457",1489,"North Dakota",1.203,24.988,2020-07-18,"29"
"1458",1490,"North Dakota",979,23.739,2020-07-25,"30"
"1459",1491,"North Dakota",776,20.483,2020-08-01,"31"
"1460",1492,"North Dakota",855,18.072,2020-08-08,"32"
"1461",1493,"North Dakota",720,16.327,2020-08-15,"33"
"1462",1494,"North Dakota",804,14.91,2020-08-22,"34"
"1463",1495,"North Dakota",947,13.723,2020-08-29,"35"
"1464",1496,"North Dakota",719,12.798,2020-09-05,"36"
"1465",1497,"North Dakota",792,12.12,2020-09-12,"37"
"1466",1498,"North Dakota",856,11.388,2020-09-19,"38"
"1467",1499,"North Dakota",841,10.275,2020-09-26,"39"
"1468",1500,"North Dakota",1.045,9.107,2020-10-03,"40"
"1469",1501,"North Dakota",1.043,8.065,2020-10-10,"41"
"1470",1502,"North Dakota",1.223,7.297,2020-10-17,"42"
"1471",1503,"North Dakota",1.265,7.061,2020-10-24,"43"
"1472",1504,"North Dakota",1.238,6.732,2020-10-31,"44"
"1473",1505,"North Dakota",1.577,6.62,2020-11-07,"45"
"1474",1506,"North Dakota",1.765,7.039,2020-11-14,"46"
"1475",1507,"North Dakota",1.613,7.009,2020-11-21,"47"
"1476",1508,"North Dakota",1.709,7.665,2020-11-28,"48"
"1477",1509,"North Dakota",1.586,7.756,2020-12-05,"49"
"1478",1510,"North Dakota",1.037,7.48,2020-12-12,"50"
"1479",1511,"North Dakota",1.24,5.831,2020-12-19,"51"
"1480",1513,"Nebraska",1.106,7.604,2020-01-04,"01"
"1481",1514,"Nebraska",939,6.97,2020-01-11,"02"
"1482",1515,"Nebraska",916,7.076,2020-01-18,"03"
"1483",1516,"Nebraska",798,7.142,2020-01-25,"04"
"1484",1517,"Nebraska",630,7.003,2020-02-01,"05"
"1485",1518,"Nebraska",537,5.804,2020-02-08,"06"
"1486",1519,"Nebraska",472,6.766,2020-02-15,"07"
"1487",1520,"Nebraska",475,6.758,2020-02-22,"08"
"1488",1521,"Nebraska",462,6.162,2020-02-29,"09"
"1489",1522,"Nebraska",765,5.574,2020-03-07,"10"
"1490",1523,"Nebraska",15.481,5.479,2020-03-14,"11"
"1491",1524,"Nebraska",24.38,16.697,2020-03-21,"12"
"1492",1525,"Nebraska",26.559,39.007,2020-03-28,"13"
"1493",1526,"Nebraska",15.88,60.514,2020-04-04,"14"
"1494",1527,"Nebraska",11.982,72.208,2020-04-11,"15"
"1495",1528,"Nebraska",7.976,76.738,2020-04-18,"16"
"1496",1529,"Nebraska",6.207,68.882,2020-04-25,"17"
"1497",1530,"Nebraska",6.183,67.854,2020-05-02,"18"
"1498",1531,"Nebraska",5.707,62.962,2020-05-09,"19"
"1499",1532,"Nebraska",5.653,61.604,2020-05-16,"20"
"1500",1533,"Nebraska",4.984,62.465,2020-05-23,"21"
"1501",1534,"Nebraska",4.58,60.479,2020-05-30,"22"
"1502",1535,"Nebraska",4.745,57.402,2020-06-06,"23"
"1503",1536,"Nebraska",4.155,57.246,2020-06-13,"24"
"1504",1537,"Nebraska",4.203,56.831,2020-06-20,"25"
"1505",1538,"Nebraska",5.709,58.199,2020-06-27,"26"
"1506",1539,"Nebraska",7.911,56.954,2020-07-04,"27"
"1507",1540,"Nebraska",3.989,53.151,2020-07-11,"28"
"1508",1541,"Nebraska",3.656,47.311,2020-07-18,"29"
"1509",1542,"Nebraska",2.946,46.361,2020-07-25,"30"
"1510",1543,"Nebraska",2.724,39.144,2020-08-01,"31"
"1511",1544,"Nebraska",3.268,32.095,2020-08-08,"32"
"1512",1545,"Nebraska",2.802,30.16,2020-08-15,"33"
"1513",1546,"Nebraska",2.461,26.257,2020-08-22,"34"
"1514",1547,"Nebraska",2.552,26.145,2020-08-29,"35"
"1515",1548,"Nebraska",2.727,22.344,2020-09-05,"36"
"1516",1549,"Nebraska",3.132,21.588,2020-09-12,"37"
"1517",1550,"Nebraska",3.001,19.895,2020-09-19,"38"
"1518",1551,"Nebraska",3.259,19.027,2020-09-26,"39"
"1519",1552,"Nebraska",3.243,16.461,2020-10-03,"40"
"1520",1553,"Nebraska",2.934,14.921,2020-10-10,"41"
"1521",1554,"Nebraska",2.421,13.742,2020-10-17,"42"
"1522",1555,"Nebraska",2.476,14.317,2020-10-24,"43"
"1523",1556,"Nebraska",2.342,12.528,2020-10-31,"44"
"1524",1557,"Nebraska",2.58,12.125,2020-11-07,"45"
"1525",1558,"Nebraska",2.685,11.913,2020-11-14,"46"
"1526",1559,"Nebraska",2.392,11.298,2020-11-21,"47"
"1527",1560,"Nebraska",3.034,12.865,2020-11-28,"48"
"1528",1561,"Nebraska",2.689,11.981,2020-12-05,"49"
"1529",1562,"Nebraska",2.893,12.285,2020-12-12,"50"
"1530",1563,"Nebraska",2.87,12.432,2020-12-19,"51"
"1531",1565,"New Hampshire",722,4.575,2020-01-04,"01"
"1532",1566,"New Hampshire",613,4.215,2020-01-11,"02"
"1533",1567,"New Hampshire",577,4.202,2020-01-18,"03"
"1534",1568,"New Hampshire",456,4.033,2020-01-25,"04"
"1535",1569,"New Hampshire",507,4.05,2020-02-01,"05"
"1536",1570,"New Hampshire",424,4.015,2020-02-08,"06"
"1537",1571,"New Hampshire",444,3.936,2020-02-15,"07"
"1538",1572,"New Hampshire",894,4.048,2020-02-22,"08"
"1539",1573,"New Hampshire",495,4.475,2020-02-29,"09"
"1540",1574,"New Hampshire",642,3.909,2020-03-07,"10"
"1541",1575,"New Hampshire",29.379,4.024,2020-03-14,"11"
"1542",1576,"New Hampshire",31.378,27.321,2020-03-21,"12"
"1543",1577,"New Hampshire",39.202,52.166,2020-03-28,"13"
"1544",1578,"New Hampshire",25.273,79.979,2020-04-04,"14"
"1545",1579,"New Hampshire",20.414,93.783,2020-04-11,"15"
"1546",1580,"New Hampshire",15.001,106.841,2020-04-18,"16"
"1547",1581,"New Hampshire",12.475,115.58,2020-04-25,"17"
"1548",1582,"New Hampshire",10.016,116.768,2020-05-02,"18"
"1549",1583,"New Hampshire",8.794,114.45,2020-05-09,"19"
"1550",1584,"New Hampshire",7.266,109.184,2020-05-16,"20"
"1551",1585,"New Hampshire",6.127,100.769,2020-05-23,"21"
"1552",1586,"New Hampshire",6.303,102.189,2020-05-30,"22"
"1553",1587,"New Hampshire",6.431,98.44,2020-06-06,"23"
"1554",1588,"New Hampshire",5.413,92.776,2020-06-13,"24"
"1555",1589,"New Hampshire",5.163,86.586,2020-06-20,"25"
"1556",1590,"New Hampshire",5.776,74.476,2020-06-27,"26"
"1557",1591,"New Hampshire",2.93,72.523,2020-07-04,"27"
"1558",1592,"New Hampshire",3.519,71.824,2020-07-11,"28"
"1559",1593,"New Hampshire",3.276,66.396,2020-07-18,"29"
"1560",1594,"New Hampshire",2.651,61.496,2020-07-25,"30"
"1561",1595,"New Hampshire",2.724,55.239,2020-08-01,"31"
"1562",1596,"New Hampshire",2.832,49.836,2020-08-08,"32"
"1563",1597,"New Hampshire",2.578,47.758,2020-08-15,"33"
"1564",1598,"New Hampshire",2.501,44.578,2020-08-22,"34"
"1565",1599,"New Hampshire",2.482,42.956,2020-08-29,"35"
"1566",1600,"New Hampshire",2.276,39.938,2020-09-05,"36"
"1567",1601,"New Hampshire",2.118,37.241,2020-09-12,"37"
"1568",1602,"New Hampshire",2.193,35.128,2020-09-19,"38"
"1569",1603,"New Hampshire",2.083,32.751,2020-09-26,"39"
"1570",1604,"New Hampshire",2.562,30.234,2020-10-03,"40"
"1571",1605,"New Hampshire",2.1,28.017,2020-10-10,"41"
"1572",1606,"New Hampshire",2.028,26.153,2020-10-17,"42"
"1573",1607,"New Hampshire",2.09,24.478,2020-10-24,"43"
"1574",1608,"New Hampshire",2.171,23.447,2020-10-31,"44"
"1575",1609,"New Hampshire",1.994,22.632,2020-11-07,"45"
"1576",1610,"New Hampshire",2.509,21.746,2020-11-14,"46"
"1577",1611,"New Hampshire",2.308,20.677,2020-11-21,"47"
"1578",1612,"New Hampshire",3.413,21.242,2020-11-28,"48"
"1579",1613,"New Hampshire",3.178,21.04,2020-12-05,"49"
"1580",1614,"New Hampshire",2.837,21.289,2020-12-12,"50"
"1581",1615,"New Hampshire",3.281,21.142,2020-12-19,"51"
"1582",1617,"New Jersey",13.469,120.461,2020-01-04,"01"
"1583",1618,"New Jersey",10.728,108.425,2020-01-11,"02"
"1584",1619,"New Jersey",9.325,107.082,2020-01-18,"03"
"1585",1620,"New Jersey",8.304,110.022,2020-01-25,"04"
"1586",1621,"New Jersey",9.288,109.931,2020-02-01,"05"
"1587",1622,"New Jersey",8.55,110.016,2020-02-08,"06"
"1588",1623,"New Jersey",8.396,109.265,2020-02-15,"07"
"1589",1624,"New Jersey",7.773,110.902,2020-02-22,"08"
"1590",1625,"New Jersey",7.996,107.646,2020-02-29,"09"
"1591",1626,"New Jersey",9.467,104.283,2020-03-07,"10"
"1592",1627,"New Jersey",115.815,105.84,2020-03-14,"11"
"1593",1628,"New Jersey",206.253,156.181,2020-03-21,"12"
"1594",1629,"New Jersey",214.836,276.119,2020-03-28,"13"
"1595",1630,"New Jersey",141.42,429.388,2020-04-04,"14"
"1596",1631,"New Jersey",140.139,556.005,2020-04-11,"15"
"1597",1632,"New Jersey",71.966,621.753,2020-04-18,"16"
"1598",1633,"New Jersey",88.326,642.651,2020-04-25,"17"
"1599",1634,"New Jersey",69.689,715.433,2020-05-02,"18"
"1600",1635,"New Jersey",42.365,601.77,2020-05-09,"19"
"1601",1636,"New Jersey",34.41,586.532,2020-05-16,"20"
"1602",1637,"New Jersey",26.752,547.913,2020-05-23,"21"
"1603",1638,"New Jersey",23.166,559.057,2020-05-30,"22"
"1604",1639,"New Jersey",26.438,538.269,2020-06-06,"23"
"1605",1640,"New Jersey",33.027,528.173,2020-06-13,"24"
"1606",1641,"New Jersey",27.992,519.167,2020-06-20,"25"
"1607",1642,"New Jersey",47.402,491.778,2020-06-27,"26"
"1608",1643,"New Jersey",38.825,491.296,2020-07-04,"27"
"1609",1644,"New Jersey",25.932,476.539,2020-07-11,"28"
"1610",1645,"New Jersey",28.073,485.809,2020-07-18,"29"
"1611",1646,"New Jersey",16.584,467.37,2020-07-25,"30"
"1612",1647,"New Jersey",13.837,426.519,2020-08-01,"31"
"1613",1648,"New Jersey",25.417,420.062,2020-08-08,"32"
"1614",1649,"New Jersey",20.182,411.019,2020-08-15,"33"
"1615",1650,"New Jersey",20.348,410.83,2020-08-22,"34"
"1616",1651,"New Jersey",22.75,388.233,2020-08-29,"35"
"1617",1652,"New Jersey",19.642,366.673,2020-09-05,"36"
"1618",1653,"New Jersey",24.68,353.59,2020-09-12,"37"
"1619",1654,"New Jersey",27.184,322.414,2020-09-19,"38"
"1620",1655,"New Jersey",23.68,282.981,2020-09-26,"39"
"1621",1656,"New Jersey",29.031,249.076,2020-10-03,"40"
"1622",1657,"New Jersey",28.809,217.743,2020-10-10,"41"
"1623",1658,"New Jersey",27.203,203.663,2020-10-17,"42"
"1624",1659,"New Jersey",24.703,179.328,2020-10-24,"43"
"1625",1660,"New Jersey",20.978,168.839,2020-10-31,"44"
"1626",1661,"New Jersey",12.988,164.818,2020-11-07,"45"
"1627",1662,"New Jersey",12.205,157.386,2020-11-14,"46"
"1628",1663,"New Jersey",13.546,143.27,2020-11-21,"47"
"1629",1664,"New Jersey",17.025,154.758,2020-11-28,"48"
"1630",1665,"New Jersey",16.368,150.41,2020-12-05,"49"
"1631",1666,"New Jersey",17.611,146.2,2020-12-12,"50"
"1632",1667,"New Jersey",20.462,138.261,2020-12-19,"51"
"1633",1669,"New Mexico",1.194,10.31,2020-01-04,"01"
"1634",1670,"New Mexico",947,9.92,2020-01-11,"02"
"1635",1671,"New Mexico",764,10.137,2020-01-18,"03"
"1636",1672,"New Mexico",784,10.066,2020-01-25,"04"
"1637",1673,"New Mexico",873,9.965,2020-02-01,"05"
"1638",1674,"New Mexico",725,9.987,2020-02-08,"06"
"1639",1675,"New Mexico",737,10.051,2020-02-15,"07"
"1640",1676,"New Mexico",681,10.039,2020-02-22,"08"
"1641",1677,"New Mexico",690,9.845,2020-02-29,"09"
"1642",1678,"New Mexico",869,9.566,2020-03-07,"10"
"1643",1679,"New Mexico",18.105,9.288,2020-03-14,"11"
"1644",1680,"New Mexico",27.849,20.087,2020-03-21,"12"
"1645",1681,"New Mexico",26.132,44.829,2020-03-28,"13"
"1646",1682,"New Mexico",19.043,62.686,2020-04-04,"14"
"1647",1683,"New Mexico",13.621,80.986,2020-04-11,"15"
"1648",1684,"New Mexico",12.093,94.149,2020-04-18,"16"
"1649",1685,"New Mexico",13.675,96.157,2020-04-25,"17"
"1650",1686,"New Mexico",8.024,101.132,2020-05-02,"18"
"1651",1687,"New Mexico",7.356,103.949,2020-05-09,"19"
"1652",1688,"New Mexico",7.058,108.714,2020-05-16,"20"
"1653",1689,"New Mexico",6.672,105.755,2020-05-23,"21"
"1654",1690,"New Mexico",5.29,104.019,2020-05-30,"22"
"1655",1691,"New Mexico",4.536,104.805,2020-06-06,"23"
"1656",1692,"New Mexico",4.236,103.02,2020-06-13,"24"
"1657",1693,"New Mexico",4.435,95.535,2020-06-20,"25"
"1658",1694,"New Mexico",4.935,97.179,2020-06-27,"26"
"1659",1695,"New Mexico",5.758,95.025,2020-07-04,"27"
"1660",1696,"New Mexico",6.881,97.612,2020-07-11,"28"
"1661",1697,"New Mexico",6.402,97.191,2020-07-18,"29"
"1662",1698,"New Mexico",5.117,100.094,2020-07-25,"30"
"1663",1699,"New Mexico",4.359,93.337,2020-08-01,"31"
"1664",1700,"New Mexico",4.175,92.792,2020-08-08,"32"
"1665",1701,"New Mexico",3.725,89.503,2020-08-15,"33"
"1666",1702,"New Mexico",3.41,87.675,2020-08-22,"34"
"1667",1703,"New Mexico",3.357,87.854,2020-08-29,"35"
"1668",1704,"New Mexico",3.048,84.046,2020-09-05,"36"
"1669",1705,"New Mexico",3.314,81.811,2020-09-12,"37"
"1670",1706,"New Mexico",3.067,76.866,2020-09-19,"38"
"1671",1707,"New Mexico",3.314,71.295,2020-09-26,"39"
"1672",1708,"New Mexico",3.918,62.076,2020-10-03,"40"
"1673",1709,"New Mexico",3.641,56.804,2020-10-10,"41"
"1674",1710,"New Mexico",3.818,52.546,2020-10-17,"42"
"1675",1711,"New Mexico",4.209,50.753,2020-10-24,"43"
"1676",1712,"New Mexico",3.848,46.313,2020-10-31,"44"
"1677",1713,"New Mexico",5.034,44.383,2020-11-07,"45"
"1678",1714,"New Mexico",12.159,44.045,2020-11-14,"46"
"1679",1715,"New Mexico",8.337,49.13,2020-11-21,"47"
"1680",1716,"New Mexico",7.959,54.405,2020-11-28,"48"
"1681",1717,"New Mexico",5.1,52.758,2020-12-05,"49"
"1682",1718,"New Mexico",4.802,50.456,2020-12-12,"50"
"1683",1719,"New Mexico",3.587,44.466,2020-12-19,"51"
"1684",1721,"Nevada",2.792,19.823,2020-01-04,"01"
"1685",1722,"Nevada",2.451,19.328,2020-01-11,"02"
"1686",1723,"Nevada",2.101,19.025,2020-01-18,"03"
"1687",1724,"Nevada",2.286,19.177,2020-01-25,"04"
"1688",1725,"Nevada",2.794,19.225,2020-02-01,"05"
"1689",1726,"Nevada",2.543,19.585,2020-02-08,"06"
"1690",1727,"Nevada",2.052,19.472,2020-02-15,"07"
"1691",1728,"Nevada",2.324,20.044,2020-02-22,"08"
"1692",1729,"Nevada",2.309,19.85,2020-02-29,"09"
"1693",1730,"Nevada",6.356,19.475,2020-03-07,"10"
"1694",1731,"Nevada",92.298,19.822,2020-03-14,"11"
"1695",1732,"Nevada",71.942,58.798,2020-03-21,"12"
"1696",1733,"Nevada",79.285,131.121,2020-03-28,"13"
"1697",1734,"Nevada",58.641,189.007,2020-04-04,"14"
"1698",1735,"Nevada",39.496,231.618,2020-04-11,"15"
"1699",1736,"Nevada",42.541,274.85,2020-04-18,"16"
"1700",1737,"Nevada",28.55,303.573,2020-04-25,"17"
"1701",1738,"Nevada",21.635,324.444,2020-05-02,"18"
"1702",1739,"Nevada",17.837,369.041,2020-05-09,"19"
"1703",1740,"Nevada",15.607,343.03,2020-05-16,"20"
"1704",1741,"Nevada",11.337,335.043,2020-05-23,"21"
"1705",1742,"Nevada",10.748,334.182,2020-05-30,"22"
"1706",1743,"Nevada",10.62,312.009,2020-06-06,"23"
"1707",1744,"Nevada",10.347,294.649,2020-06-13,"24"
"1708",1745,"Nevada",11.11,286.943,2020-06-20,"25"
"1709",1746,"Nevada",12.484,287.968,2020-06-27,"26"
"1710",1747,"Nevada",14.666,295.994,2020-07-04,"27"
"1711",1748,"Nevada",15.548,306.077,2020-07-11,"28"
"1712",1749,"Nevada",18.39,346.138,2020-07-18,"29"
"1713",1750,"Nevada",13.727,327.954,2020-07-25,"30"
"1714",1751,"Nevada",17.755,335.968,2020-08-01,"31"
"1715",1752,"Nevada",10.938,240.346,2020-08-08,"32"
"1716",1753,"Nevada",8.858,228.203,2020-08-15,"33"
"1717",1754,"Nevada",8.032,221.599,2020-08-22,"34"
"1718",1755,"Nevada",7.951,216.187,2020-08-29,"35"
"1719",1756,"Nevada",8.332,206.166,2020-09-05,"36"
"1720",1757,"Nevada",8.198,203.408,2020-09-12,"37"
"1721",1758,"Nevada",7.525,190.613,2020-09-19,"38"
"1722",1759,"Nevada",7.941,173.629,2020-09-26,"39"
"1723",1760,"Nevada",8.964,157.205,2020-10-03,"40"
"1724",1761,"Nevada",8.734,140.132,2020-10-10,"41"
"1725",1762,"Nevada",9.036,127.673,2020-10-17,"42"
"1726",1763,"Nevada",8.158,114.102,2020-10-24,"43"
"1727",1764,"Nevada",7.556,105.951,2020-10-31,"44"
"1728",1765,"Nevada",7.243,96.872,2020-11-07,"45"
"1729",1766,"Nevada",8.121,93.873,2020-11-14,"46"
"1730",1767,"Nevada",6.442,84.363,2020-11-21,"47"
"1731",1768,"Nevada",8.783,85.68,2020-11-28,"48"
"1732",1769,"Nevada",9.027,84.416,2020-12-05,"49"
"1733",1770,"Nevada",7.798,86.013,2020-12-12,"50"
"1734",1771,"Nevada",7.209,78.374,2020-12-19,"51"
"1735",1773,"New York",23.314,184.283,2020-01-04,"01"
"1736",1774,"New York",17.823,164.588,2020-01-11,"02"
"1737",1775,"New York",15.022,164.044,2020-01-18,"03"
"1738",1776,"New York",16.545,165.715,2020-01-25,"04"
"1739",1777,"New York",15.01,163.393,2020-02-01,"05"
"1740",1778,"New York",14.333,164.111,2020-02-08,"06"
"1741",1779,"New York",14.144,163.22,2020-02-15,"07"
"1742",1780,"New York",31.208,182.691,2020-02-22,"08"
"1743",1781,"New York",14.035,161.892,2020-02-29,"09"
"1744",1782,"New York",14.272,158.268,2020-03-07,"10"
"1745",1783,"New York",79.999,167.214,2020-03-14,"11"
"1746",1784,"New York",366.595,314.71,2020-03-21,"12"
"1747",1785,"New York",344.451,712.544,2020-03-28,"13"
"1748",1786,"New York",394.701,1121191,2020-04-04,"14"
"1749",1787,"New York",205.184,1354496,2020-04-11,"15"
"1750",1788,"New York",219.413,1616809,2020-04-18,"16"
"1751",1789,"New York",195.11,1749571,2020-04-25,"17"
"1752",1790,"New York",199.419,1846154,2020-05-02,"18"
"1753",1791,"New York",229.524,2142949,2020-05-09,"19"
"1754",1792,"New York",189.698,2008463,2020-05-16,"20"
"1755",1793,"New York",82.326,1799136,2020-05-23,"21"
"1756",1794,"New York",94.167,2204180,2020-05-30,"22"
"1757",1795,"New York",95.559,1958856,2020-06-06,"23"
"1758",1796,"New York",89.299,1837451,2020-06-13,"24"
"1759",1797,"New York",90.083,1722331,2020-06-20,"25"
"1760",1798,"New York",94.108,1712394,2020-06-27,"26"
"1761",1799,"New York",91.898,1611075,2020-07-04,"27"
"1762",1800,"New York",88.402,1614871,2020-07-11,"28"
"1763",1801,"New York",85.294,1634649,2020-07-18,"29"
"1764",1802,"New York",74.187,1658500,2020-07-25,"30"
"1765",1803,"New York",52.794,1519433,2020-08-01,"31"
"1766",1804,"New York",62.698,1456038,2020-08-08,"32"
"1767",1805,"New York",62.683,1428613,2020-08-15,"33"
"1768",1806,"New York",63.366,1406935,2020-08-22,"34"
"1769",1807,"New York",64.734,1411187,2020-08-29,"35"
"1770",1808,"New York",61.897,1291952,2020-09-05,"36"
"1771",1809,"New York",69.79,1294494,2020-09-12,"37"
"1772",1810,"New York",64.678,1046997,2020-09-19,"38"
"1773",1811,"New York",64.156,944.007,2020-09-26,"39"
"1774",1812,"New York",66.385,723.77,2020-10-03,"40"
"1775",1813,"New York",54.89,616.176,2020-10-10,"41"
"1776",1814,"New York",51.599,580.124,2020-10-17,"42"
"1777",1815,"New York",45.716,523.696,2020-10-24,"43"
"1778",1816,"New York",43.876,483.8,2020-10-31,"44"
"1779",1817,"New York",43.391,447.69,2020-11-07,"45"
"1780",1818,"New York",46.821,448.97,2020-11-14,"46"
"1781",1819,"New York",45.863,413.532,2020-11-21,"47"
"1782",1820,"New York",62.677,410.76,2020-11-28,"48"
"1783",1821,"New York",58.153,393.621,2020-12-05,"49"
"1784",1822,"New York",41.106,376.958,2020-12-12,"50"
"1785",1823,"New York",51.424,389.541,2020-12-19,"51"
"1786",1825,"Ohio",9.957,78.391,2020-01-04,"01"
"1787",1826,"Ohio",7.865,72.855,2020-01-11,"02"
"1788",1827,"Ohio",8.086,72.002,2020-01-18,"03"
"1789",1828,"Ohio",7.329,72.622,2020-01-25,"04"
"1790",1829,"Ohio",6.825,71.442,2020-02-01,"05"
"1791",1830,"Ohio",6.532,71.214,2020-02-08,"06"
"1792",1831,"Ohio",6.208,70.924,2020-02-15,"07"
"1793",1832,"Ohio",9.916,70.655,2020-02-22,"08"
"1794",1833,"Ohio",6.545,73.123,2020-02-29,"09"
"1795",1834,"Ohio",7.046,68.516,2020-03-07,"10"
