"","WeekOfYear","State","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death"
"1128","29","Nevada",77,54,18,29,85,52.6,78,0.0186957391978784,8083,56,18.39,-17.4285714285714,-2.14285714285714,-33.5714285714286,-13.8571428571429,-34.7142857142857,10,-15.2857142857143,-15.5714285714286,777
"1130","29","New Jersey",86,70,76,53,67,70.4,54,0.0186957391978784,1783,165,28.073,-17.7142857142857,1.14285714285714,-37.2857142857143,156.142857142857,-33.4285714285714,10.4285714285714,13.2142857142857,-15.3714285714286,2974
"1131","29","New Mexico",48,18,12,46,71,39,78,0.0186957391978784,1943,35,6.402,-16.5714285714286,0.285714285714286,-12,27.7142857142857,-30.5714285714286,9.85714285714286,-3.54761904761905,-9.8,684
"1132","29","New York",78,49,87,60,74,69.6,73,0.0186957391978784,2733,41,85.294,-23.2857142857143,-2.42857142857143,-43.2857142857143,79.5714285714286,-34.8571428571429,9.57142857142857,-2.45238095238095,-18.8571428571429,2596
"1133","29","North Carolina",83,70,85,41,75,70.8,69,0.0186957391978784,13166,143,26.995,-11,1.14285714285714,-21.2857142857143,74.1428571428571,-29.1428571428571,7.42857142857143,3.54761904761905,-10.5714285714286,2770
"1135","29","Ohio",78,64,67,54,75,67.6,75,0.0186957391978784,9340,116,28.022,-6.85714285714286,2.57142857142857,-3,189.857142857143,-26.8571428571429,6.14285714285714,26.9761904761905,-5.6,4938
"1136","29","Oklahoma",69,64,19,57,75,56.8,52,0.0186957391978784,5842,48,8.927,-5.14285714285714,4.42857142857143,2.28571428571429,64.2857142857143,-25.7142857142857,6.14285714285714,7.71428571428572,-3.6,716
"1137","29","Oregon",77,61,100,51,58,69.4,76,0.0186957391978784,2409,26,9.417,-10.1428571428571,3.85714285714286,-17.4285714285714,138,-31.2857142857143,6.71428571428571,14.952380952381,-9.65714285714286,716
"1138","29","Pennsylvania",100,61,68,37,78,68.8,68,0.0186957391978784,5844,107,35.808,-10.8571428571429,0.428571428571429,-27,120.714285714286,-30.2857142857143,7.14285714285714,10.0238095238095,-12.1142857142857,5034
"1140","29","South Carolina",51,47,75,45,71,57.8,66,0.0186957391978784,13099,226,12.195,-7.14285714285714,3.42857142857143,1,54.5714285714286,-26.2857142857143,7.14285714285714,5.45238095238095,-4.37142857142857,1535
"1142","29","Tennessee",89,48,54,47,76,62.8,86,0.0186957391978784,14104,115,20.091,-5.85714285714286,3.85714285714286,-8.57142857142857,100.285714285714,-26.7142857142857,6.42857142857143,11.5714285714286,-6.17142857142857,2728
"1143","29","Texas",88,84,81,49,83,77,85,0.0186957391978784,66372,1700,76.804,-18.4285714285714,-6.42857142857143,-28.1428571428571,1.85714285714286,-34.1428571428571,11.7142857142857,-12.2619047619048,-15.0857142857143,3744
"1144","29","Utah",80,36,57,62,68,60.6,79,0.0186957391978784,4505,27,3.709,-9.14285714285714,9.57142857142857,-20.8571428571429,155.571428571429,-32.2857142857143,7.14285714285714,18.3333333333333,-9.11428571428571,600
"1146","29","Virginia",83,49,67,59,80,67.6,70,0.0186957391978784,6733,63,42.966,-12.5714285714286,0.428571428571429,-27.4285714285714,94.1428571428571,-32.5714285714286,9.71428571428571,5.28571428571429,-12.4857142857143,1920
"1147","29","Washington",73,64,64,60,70,66.2,69,0.0186957391978784,6287,9,30.653,-13.4285714285714,0.857142857142857,-28.7142857142857,138.285714285714,-34.8571428571429,8.14285714285714,11.7142857142857,-13.6,1549
"1149","29","Wisconsin",72,65,88,51,63,67.8,54,0.0186957391978784,6071,31,23.026,-4.71428571428571,8.42857142857143,-2.57142857142857,239.857142857143,-24.5714285714286,6.57142857142857,37.1666666666667,-3.37142857142857,1453
"1151","30","Alabama",61,68,71,44,74,63.6,61,-0.011930126178123,12077,268,11.69,-9.71428571428571,0.142857142857143,1.85714285714286,39.8571428571429,-25.7142857142857,7.28571428571429,2.28571428571429,-5.22857142857143,919
"1153","30","Arizona",74,85,67,31,72,65.8,70,-0.011930126178123,18397,544,15.561,-23.7142857142857,-12,-30.7142857142857,-13.7142857142857,-35,11,-17.3571428571429,-18.0857142857143,2470
"1155","30","California",94,65,80,50,80,73.8,65,-0.011930126178123,60560,962,222.043,-30,-8.42857142857143,-39.7142857142857,13.8571428571429,-36.1428571428571,12.1428571428571,-14.7142857142857,-20.4285714285714,7793
"1156","30","Colorado",88,46,39,51,76,60,61,-0.011930126178123,4318,42,7.167,-9.85714285714286,2.14285714285714,-26.2857142857143,100,-31.7142857142857,7.71428571428571,7,-11.6,1375
"1157","30","Connecticut",100,74,92,36,65,73.4,76,-0.011930126178123,883,17,10.537,-8.57142857142857,-4.14285714285714,-19.5714285714286,120.428571428571,-29.7142857142857,7.85714285714286,11.047619047619,-10.8285714285714,1362
"1159","30","Florida",88,60,60,48,76,66.4,79,-0.011930126178123,71169,1518,78.286,-24.4285714285714,-14.5714285714286,-43.2857142857143,-21.5714285714286,-32.2857142857143,10.2857142857143,-20.9761904761905,-20.8571428571429,7049
"1160","30","Georgia",76,50,61,38,76,60.2,67,-0.011930126178123,26162,325,73.931,-12.2857142857143,-3.28571428571429,-31,42.4285714285714,-32.1428571428571,9,-4.54761904761905,-13.9428571428571,1711
"1161","30","Hawaii",53,29,0,27,49,31.6,76,-0.011930126178123,315,2,5.049,-35.8571428571429,-18.1428571428571,-61,-41.8571428571429,-34.5714285714286,12.7142857142857,-29.7857142857143,-27.3714285714286,268
"1163","30","Illinois",89,60,100,62,82,78.6,59,-0.011930126178123,9916,102,25.274,-11.8571428571429,-0.857142857142857,-28,108.142857142857,-30.2857142857143,7.57142857142857,7.45238095238095,-12.6857142857143,3443
"1164","30","Indiana",79,57,73,44,86,67.8,78,-0.011930126178123,5801,82,12.551,-2.57142857142857,4.42857142857143,6.42857142857143,178.428571428571,-24.1428571428571,5,27.9285714285714,-2.17142857142857,2091
"1168","30","Louisiana",69,48,16,54,71,51.6,76,-0.011930126178123,15868,220,13.402,-16.1428571428571,-3.14285714285714,-20.5714285714286,-10,-29,8.71428571428571,-11.6904761904762,-12.0285714285714,1722
"1170","30","Maryland",85,58,73,44,77,67.4,71,-0.011930126178123,6191,61,10.835,-14.4285714285714,-4,-35.2857142857143,94.2857142857143,-34.7142857142857,11.5714285714286,2.90476190476191,-15.3714285714286,2526
"1171","30","Massachusetts",81,71,65,56,72,69,79,-0.011930126178123,1498,106,15.637,-14,-7.42857142857143,-43.4285714285714,110.571428571429,-35.2857142857143,9.57142857142857,3.33333333333333,-18.1142857142857,2321
"1172","30","Michigan",71,41,80,44,77,62.6,62,-0.011930126178123,9183,56,19.842,-4.14285714285714,3.71428571428571,-9.57142857142857,281.857142857143,-27.8571428571429,5.85714285714286,41.6428571428571,-6.4,2672
"1173","30","Minnesota",55,55,24,31,72,47.4,62,-0.011930126178123,5599,35,12.315,-9.42857142857143,0.142857142857143,-35,169.428571428571,-30,8.14285714285714,17.2142857142857,-13.2285714285714,937
"1174","30","Mississippi",52,48,87,34,54,55,77,-0.011930126178123,7655,205,6.777,-5.71428571428571,-0.857142857142857,1.85714285714286,26.8571428571429,-25.7142857142857,6.85714285714286,0.547619047619047,-4.71428571428571,448
"1175","30","Missouri",75,61,60,29,77,60.4,63,-0.011930126178123,7076,84,10.9,-5.42857142857143,4.85714285714286,-9,106.857142857143,-25,5.85714285714286,13.0238095238095,-5.74285714285714,1922
"1178","30","Nevada",65,56,100,46,86,70.6,64,-0.011930126178123,7090,87,13.727,-17.4285714285714,-3.28571428571429,-32.8571428571429,-11,-34.4285714285714,9.71428571428571,-14.8809523809524,-15.6571428571429,777
"1180","30","New Jersey",81,64,73,44,65,65.4,46,-0.011930126178123,2899,81,16.584,-18.8571428571429,-0.857142857142857,-38.7142857142857,128.857142857143,-33.4285714285714,11,8,-16.1714285714286,2974
"1181","30","New Mexico",62,54,24,20,60,44,56,-0.011930126178123,2071,41,5.117,-16.7142857142857,-4.42857142857143,-12,29.7142857142857,-30.5714285714286,9.57142857142857,-4.07142857142857,-10.8285714285714,684
"1182","30","New York",87,53,96,59,79,74.8,65,-0.011930126178123,2587,33,74.187,-23.2857142857143,-4.57142857142857,-43.5714285714286,73.7142857142857,-34.4285714285714,9.57142857142857,-3.76190476190476,-19.2571428571429,2596
"1183","30","North Carolina",66,60,76,48,77,65.4,71,-0.011930126178123,12358,179,16.503,-11.8571428571429,0.142857142857143,-21.8571428571429,67.8571428571429,-28.8571428571429,7.71428571428571,2.19047619047619,-10.9428571428571,2770
"1185","30","Ohio",82,53,63,41,83,64.4,64,-0.011930126178123,9141,133,26.045,-7.85714285714286,1.14285714285714,-3.28571428571429,185.285714285714,-26.8571428571429,6.14285714285714,25.7619047619048,-6.14285714285714,4938
"1186","30","Oklahoma",80,91,19,49,68,61.4,64,-0.011930126178123,4961,73,6.609,-5.57142857142857,3.28571428571429,2.57142857142857,69.1428571428571,-25.8571428571429,5.85714285714286,8.23809523809524,-3.94285714285714,716
"1187","30","Oregon",67,69,29,54,58,55.4,50,-0.011930126178123,2179,29,7.275,-9.85714285714286,2.85714285714286,-17,140.571428571429,-31.4285714285714,6.57142857142857,15.2857142857143,-9.77142857142857,716
"1188","30","Pennsylvania",90,54,70,42,75,66.2,59,-0.011930126178123,6640,104,29.371,-11.7142857142857,-1.28571428571429,-28.1428571428571,108.285714285714,-30.2857142857143,7.71428571428571,7.42857142857143,-12.7428571428571,5034
"1190","30","South Carolina",70,57,28,33,65,50.6,78,-0.011930126178123,12807,320,8.909,-7.57142857142857,1.42857142857143,0.142857142857143,50,-26.2857142857143,7.14285714285714,4.14285714285714,-5.02857142857143,1535
"1192","30","Tennessee",74,74,65,48,91,70.4,75,-0.011930126178123,12607,158,12.208,-7,1.85714285714286,-9.42857142857143,89.5714285714286,-26.5714285714286,6.57142857142857,9.16666666666667,-6.91428571428572,2728
"1193","30","Texas",93,66,70,41,86,71.2,80,-0.011930126178123,56626,1801,62.709,-19.5714285714286,-8.71428571428571,-29.5714285714286,-0.857142857142857,-34.5714285714286,11.8571428571429,-13.5714285714286,-16.1142857142857,3744
"1194","30","Utah",43,53,19,55,63,46.6,50,-0.011930126178123,3820,32,3.098,-10,8.57142857142857,-22.1428571428571,154.142857142857,-35.4285714285714,7.28571428571429,17.0714285714286,-10.3428571428571,600
"1196","30","Virginia",72,54,72,49,79,65.2,73,-0.011930126178123,7697,51,23.918,-13.8571428571429,-1.14285714285714,-28.8571428571429,77,-32.7142857142857,9.71428571428571,1.69047619047619,-13.3714285714286,1920
"1197","30","Washington",70,58,27,51,76,56.4,62,-0.011930126178123,5717,54,26.486,-13.7142857142857,-0.428571428571429,-29,131.285714285714,-35,8,10.1904761904762,-14.0285714285714,1549
"1199","30","Wisconsin",65,56,89,41,60,62.2,58,-0.011930126178123,6732,48,19.196,-5.14285714285714,8,-1.85714285714286,243.428571428571,-24.5714285714286,6.42857142857143,37.7142857142857,-3.42857142857143,1453
"1201","31","Alabama",72,50,55,72,68,63.4,74,0.0273641888616846,11006,293,9.467,-8,1.28571428571429,1.57142857142857,40.1428571428571,-25.7142857142857,7,2.71428571428571,-4.77142857142857,934
"1203","31","Arizona",67,45,64,44,75,59,50,0.0273641888616846,16460,460,11.655,-23.4285714285714,-11.4285714285714,-30,-18.5714285714286,-35.1428571428571,10.2857142857143,-18.047619047619,-17.9428571428571,2586
"1205","31","California",92,66,69,50,82,71.8,67,0.0273641888616846,50586,1044,202.509,-29.5714285714286,-8,-39.2857142857143,13.2857142857143,-36.4285714285714,11.7142857142857,-14.7142857142857,-20.3142857142857,8219
"1206","31","Colorado",90,60,61,49,75,67,57,0.0273641888616846,3619,50,6.231,-9.28571428571429,2.71428571428571,-25.8571428571429,105,-32.2857142857143,7.28571428571429,7.92857142857143,-11.4857142857143,1438
"1207","31","Connecticut",60,44,100,33,70,61.4,48,0.0273641888616846,1034,19,7.431,-8.28571428571429,-4.28571428571429,-19.8571428571429,114.571428571429,-30.8571428571429,7.85714285714286,9.85714285714286,-11.0857142857143,1324
"1209","31","Florida",88,60,82,42,82,70.8,77,0.0273641888616846,58328,1549,61.584,-25.1428571428571,-13.5714285714286,-43.5714285714286,-24,-33.5714285714286,10.4285714285714,-21.5714285714286,-21.0857142857143,7249
"1210","31","Georgia",74,60,51,54,78,63.4,58,0.0273641888616846,26428,342,62.335,-11.1428571428571,-2.57142857142857,-30.5714285714286,43.8571428571429,-31.8571428571429,8.42857142857143,-3.97619047619048,-13.5428571428571,1719
"1211","31","Hawaii",62,35,47,87,46,55.4,64,0.0273641888616846,741,0,5.296,-34.8571428571429,-23.8571428571429,-59.2857142857143,-37.7142857142857,-33.1428571428571,12.4285714285714,-29.4047619047619,-27.7428571428571,264
"1213","31","Illinois",88,58,81,50,89,73.2,62,0.0273641888616846,10558,124,22.934,-11.5714285714286,-1.57142857142857,-28.7142857142857,102,-30.8571428571429,7.85714285714286,6.19047619047619,-12.9714285714286,3484
"1214","31","Indiana",85,56,73,28,70,62.4,70,0.0273641888616846,5485,79,10.624,-2.71428571428571,3,4.85714285714286,145,-25,5.71428571428571,21.8095238095238,-2.82857142857143,2124
"1218","31","Louisiana",45,49,48,49,75,53.2,65,0.0273641888616846,12173,244,11.131,-13.8571428571429,-2.42857142857143,-18.5714285714286,-6.71428571428571,-28.7142857142857,8,-10.3809523809524,-11.1142857142857,1771
"1220","31","Maryland",100,61,34,43,83,64.2,69,0.0273641888616846,6268,73,8.892,-13.4285714285714,-4.14285714285714,-36.4285714285714,100.571428571429,-35.2857142857143,11.2857142857143,3.76190476190476,-15.6,2556
"1221","31","Massachusetts",83,62,79,64,71,71.8,62,0.0273641888616846,2050,98,14.729,-13.1428571428571,-7,-42.2857142857143,111.142857142857,-35.7142857142857,9.57142857142857,3.76190476190476,-17.7142857142857,2310
"1222","31","Michigan",69,70,35,48,71,58.6,58,0.0273641888616846,9238,65,18.997,-5,2.71428571428571,-10.8571428571429,248.857142857143,-28.5714285714286,6.14285714285714,35.547619047619,-7.11428571428571,2717
"1223","31","Minnesota",58,61,59,38,73,57.8,56,0.0273641888616846,4144,38,9.087,-8.28571428571429,1.71428571428571,-33.7142857142857,194.285714285714,-29.5714285714286,7.14285714285714,21.9285714285714,-12.5428571428571,976
"1224","31","Mississippi",45,40,29,51,73,47.6,80,0.0273641888616846,7048,182,5.452,-2.85714285714286,0.428571428571429,4,31,-25.5714285714286,6.14285714285714,2.19047619047619,-3.57142857142857,475
"1225","31","Missouri",55,56,65,40,71,57.4,56,0.0273641888616846,6923,86,9.015,-5.28571428571429,3.42857142857143,-9.57142857142857,88.8571428571429,-25.5714285714286,6,9.64285714285714,-6.2,1911
"1228","31","Nevada",67,56,54,53,66,59.2,64,0.0273641888616846,7370,98,17.755,-18.2857142857143,-3.85714285714286,-33,-14.1428571428571,-34.4285714285714,9.57142857142857,-15.6904761904762,-16,820
"1230","31","New Jersey",93,66,67,65,63,70.8,52,0.0273641888616846,3279,49,13.837,-17.4285714285714,0.428571428571429,-36.7142857142857,136.857142857143,-33.8571428571429,10.2857142857143,9.92857142857143,-15.4571428571429,2934
"1231","31","New Mexico",45,29,24,36,85,43.8,90,0.0273641888616846,1974,52,4.359,-14.8571428571429,-3.57142857142857,-10.2857142857143,34.5714285714286,-30.5714285714286,8.71428571428571,-2.66666666666667,-10.1142857142857,723
"1232","31","New York",73,53,100,54,76,71.2,67,0.0273641888616846,2600,40,52.794,-22.4285714285714,-4.28571428571429,-43.2857142857143,71.5714285714286,-35.2857142857143,9.28571428571429,-4.07142857142857,-19.2,2669
"1233","31","North Carolina",75,64,85,48,74,69.2,79,0.0273641888616846,11272,206,14.328,-10.4285714285714,1.28571428571429,-22,67.4285714285714,-29.4285714285714,7.28571428571429,2.35714285714286,-10.6571428571429,2889
"1235","31","Ohio",79,63,70,49,86,69.4,65,0.0273641888616846,8958,222,21.074,-7.85714285714286,0.571428571428571,-4.85714285714286,146.285714285714,-27.8571428571429,6.85714285714286,18.8571428571429,-6.62857142857143,4992
"1236","31","Oklahoma",70,48,69,37,79,60.6,93,0.0273641888616846,4278,73,5.687,-4.85714285714286,3.57142857142857,3.42857142857143,56.5714285714286,-25.8571428571429,6,6.47619047619048,-3.54285714285714,732
"1237","31","Oregon",68,47,7,46,54,44.4,52,0.0273641888616846,2339,37,6.505,-9.71428571428571,3,-17.2857142857143,131.428571428571,-31.7142857142857,6.57142857142857,13.7142857142857,-9.82857142857143,735
"1238","31","Pennsylvania",79,55,66,47,73,64,63,0.0273641888616846,6195,87,27.094,-10,-0.571428571428571,-27.5714285714286,107.571428571429,-31,7.57142857142857,7.66666666666667,-12.3142857142857,5070
"1240","31","South Carolina",71,33,54,32,56,49.2,55,0.0273641888616846,10695,299,5.896,-6.42857142857143,2.14285714285714,1.71428571428571,50.7142857142857,-26.7142857142857,6.85714285714286,4.71428571428571,-4.48571428571429,1586
"1242","31","Tennessee",74,76,64,43,87,68.8,69,0.0273641888616846,12444,170,10.62,-4.71428571428571,2.14285714285714,-9,84.7142857142857,-26.5714285714286,6.28571428571429,8.80952380952381,-6.37142857142857,2827
"1243","31","Texas",91,63,71,49,92,73.2,84,0.0273641888616846,55055,1631,52.304,-17.1428571428571,-7.57142857142857,-27.4285714285714,2.14285714285714,-34,10.8571428571429,-12.1904761904762,-15.0571428571429,3888
"1244","31","Utah",71,43,46,57,64,56.2,63,0.0273641888616846,3257,36,2.881,-8.57142857142857,8.42857142857143,-20,142.142857142857,-32.4285714285714,6.71428571428571,16.047619047619,-9.17142857142857,622
