"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","stringency","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","stringency_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2","stringency_L2"
"389","New Jersey","19",77,77,78,60,50,68.4,72,0.000585684204654738,11845,1384,42.365,-48.8571428571429,-12.4285714285714,-60.8571428571429,23.2857142857143,-48.7142857142857,20.8571428571429,-21.1190476190476,-30,2972,62.96,86,0.001763643792847,17726,1933,69.689,-53.2857142857143,-18.5714285714286,-62.1428571428571,19.2857142857143,-51.4285714285714,21.5714285714286,-24.0952380952381,-32.7714285714286,2972,62.96,91,0.0463465080246733,23737,1736,88.326,-59.7142857142857,-24.4285714285714,-67.2857142857143,-25,-54.1428571428571,24,-34.4285714285714,-36.3142857142857,2919,62.96
"390","New Jersey","20",80,65,78,56,52,66.2,95,0.0184034117040403,7890,1101,34.41,-46,-13.8571428571429,-57.2857142857143,69.8571428571429,-46.2857142857143,19.4285714285714,-12.3571428571429,-28.8,2972,62.96,72,0.000585684204654738,11845,1384,42.365,-48.8571428571429,-12.4285714285714,-60.8571428571429,23.2857142857143,-48.7142857142857,20.8571428571429,-21.1190476190476,-30,2972,62.96,86,0.001763643792847,17726,1933,69.689,-53.2857142857143,-18.5714285714286,-62.1428571428571,19.2857142857143,-51.4285714285714,21.5714285714286,-24.0952380952381,-32.7714285714286,2972,62.96
"391","New Jersey","21",72,60,97,60,60,69.8,70,0.0235482083108103,7935,777,26.752,-43,-10.5714285714286,-55.7142857142857,59.8571428571429,-44.2857142857143,18.5714285714286,-12.5238095238095,-27,2972,62.0371428571429,95,0.0184034117040403,7890,1101,34.41,-46,-13.8571428571429,-57.2857142857143,69.8571428571429,-46.2857142857143,19.4285714285714,-12.3571428571429,-28.8,2972,62.96,72,0.000585684204654738,11845,1384,42.365,-48.8571428571429,-12.4285714285714,-60.8571428571429,23.2857142857143,-48.7142857142857,20.8571428571429,-21.1190476190476,-30,2972,62.96
"392","New Jersey","22",85,58,45,59,61,61.6,66,0.0297649886187776,6373,565,23.166,-41,-10,-52.4285714285714,111,-43.7142857142857,17.8571428571429,-3.04761904761905,-25.8571428571429,2972,62.04,70,0.0235482083108103,7935,777,26.752,-43,-10.5714285714286,-55.7142857142857,59.8571428571429,-44.2857142857143,18.5714285714286,-12.5238095238095,-27,2972,62.0371428571429,95,0.0184034117040403,7890,1101,34.41,-46,-13.8571428571429,-57.2857142857143,69.8571428571429,-46.2857142857143,19.4285714285714,-12.3571428571429,-28.8,2972,62.96
"393","New Jersey","23",94,58,52,57,60,64.2,67,0.0410150544335598,3833,478,26.438,-37.8571428571429,-5.14285714285714,-49.5714285714286,102.142857142857,-38.1428571428571,15.8571428571429,-2.11904761904762,-22.9714285714286,2996,62.04,66,0.0297649886187776,6373,565,23.166,-41,-10,-52.4285714285714,111,-43.7142857142857,17.8571428571429,-3.04761904761905,-25.8571428571429,2972,62.04,70,0.0235482083108103,7935,777,26.752,-43,-10.5714285714286,-55.7142857142857,59.8571428571429,-44.2857142857143,18.5714285714286,-12.5238095238095,-27,2972,62.0371428571429
"394","New Jersey","24",85,47,68,73,71,68.8,58,-0.0257048247993565,2832,449,33.027,-33.8571428571429,-3.14285714285714,-46.4285714285714,139.285714285714,-35.5714285714286,14.2857142857143,5.76190476190476,-20.9428571428571,2996,54.1028571428571,67,0.0410150544335598,3833,478,26.438,-37.8571428571429,-5.14285714285714,-49.5714285714286,102.142857142857,-38.1428571428571,15.8571428571429,-2.11904761904762,-22.9714285714286,2996,62.04,66,0.0297649886187776,6373,565,23.166,-41,-10,-52.4285714285714,111,-43.7142857142857,17.8571428571429,-3.04761904761905,-25.8571428571429,2972,62.04
"395","New Jersey","25",100,66,67,59,67,71.8,65,0.00209617440171028,2417,245,27.992,-27.8571428571429,-0.714285714285714,-42.5714285714286,129.285714285714,-34.7142857142857,12.8571428571429,6.04761904761905,-18.6,2996,52.78,58,-0.0257048247993565,2832,449,33.027,-33.8571428571429,-3.14285714285714,-46.4285714285714,139.285714285714,-35.5714285714286,14.2857142857143,5.76190476190476,-20.9428571428571,2996,54.1028571428571,67,0.0410150544335598,3833,478,26.438,-37.8571428571429,-5.14285714285714,-49.5714285714286,102.142857142857,-38.1428571428571,15.8571428571429,-2.11904761904762,-22.9714285714286,2996,62.04
"396","New Jersey","26",75,44,61,79,63,64.4,68,-0.0099000731327983,2223,281,47.402,-24.8571428571429,-1.42857142857143,-39.5714285714286,138.285714285714,-34.5714285714286,12,8.30952380952381,-17.6857142857143,2996,53.9714285714286,65,0.00209617440171028,2417,245,27.992,-27.8571428571429,-0.714285714285714,-42.5714285714286,129.285714285714,-34.7142857142857,12.8571428571429,6.04761904761905,-18.6,2996,52.78,58,-0.0257048247993565,2832,449,33.027,-33.8571428571429,-3.14285714285714,-46.4285714285714,139.285714285714,-35.5714285714286,14.2857142857143,5.76190476190476,-20.9428571428571,2996,54.1028571428571
"397","New Jersey","27",87,54,49,66,69,65,63,0.0145244477129559,2458,236,38.825,-20.8571428571429,1.85714285714286,-38.2857142857143,150.285714285714,-39.5714285714286,11.2857142857143,10.7857142857143,-17.1142857142857,2974,55.56,68,-0.0099000731327983,2223,281,47.402,-24.8571428571429,-1.42857142857143,-39.5714285714286,138.285714285714,-34.5714285714286,12,8.30952380952381,-17.6857142857143,2996,53.9714285714286,65,0.00209617440171028,2417,245,27.992,-27.8571428571429,-0.714285714285714,-42.5714285714286,129.285714285714,-34.7142857142857,12.8571428571429,6.04761904761905,-18.6,2996,52.78
"398","New Jersey","28",72,51,84,71,63,68.2,60,0.0165960856129106,2188,330,25.932,-23.4285714285714,-1.71428571428571,-38.1428571428571,117.428571428571,-34.5714285714286,11.8571428571429,5.23809523809524,-17.2,2974,48.15,63,0.0145244477129559,2458,236,38.825,-20.8571428571429,1.85714285714286,-38.2857142857143,150.285714285714,-39.5714285714286,11.2857142857143,10.7857142857143,-17.1142857142857,2974,55.56,68,-0.0099000731327983,2223,281,47.402,-24.8571428571429,-1.42857142857143,-39.5714285714286,138.285714285714,-34.5714285714286,12,8.30952380952381,-17.6857142857143,2996,53.9714285714286
"399","New Jersey","29",86,70,76,53,67,70.4,54,0.0186957391978784,1783,165,28.073,-17.7142857142857,1.14285714285714,-37.2857142857143,156.142857142857,-33.4285714285714,10.4285714285714,13.2142857142857,-15.3714285714286,2974,48.15,60,0.0165960856129106,2188,330,25.932,-23.4285714285714,-1.71428571428571,-38.1428571428571,117.428571428571,-34.5714285714286,11.8571428571429,5.23809523809524,-17.2,2974,48.15,63,0.0145244477129559,2458,236,38.825,-20.8571428571429,1.85714285714286,-38.2857142857143,150.285714285714,-39.5714285714286,11.2857142857143,10.7857142857143,-17.1142857142857,2974,55.56
"400","New Mexico","09",26,89,60,75,51,60.2,76,-0.0399078067009568,0,0,690,10.5714285714286,9.85714285714286,7.57142857142857,13.4285714285714,3.14285714285714,-1.57142857142857,7.16666666666667,5.91428571428571,648,0,80,-0.0718276468790519,0,0,681,3.57142857142857,4.28571428571429,3.14285714285714,4.14285714285714,-1.85714285714286,0.428571428571429,2.28571428571429,1.91428571428571,641,0,89,0.00373464373464372,0,0,737,7.5,8.5,4.5,27,0.5,-1,7.83333333333333,4,641,0
"401","New Mexico","10",58,44,57,40,82,56.2,53,-0.0403346906974498,0,0,869,11.1428571428571,12.7142857142857,8.71428571428571,19.4285714285714,3.14285714285714,-1.42857142857143,8.95238095238095,6.85714285714286,648,0,76,-0.0399078067009568,0,0,690,10.5714285714286,9.85714285714286,7.57142857142857,13.4285714285714,3.14285714285714,-1.57142857142857,7.16666666666667,5.91428571428571,648,0,80,-0.0718276468790519,0,0,681,3.57142857142857,4.28571428571429,3.14285714285714,4.14285714285714,-1.85714285714286,0.428571428571429,2.28571428571429,1.91428571428571,641,0
"402","New Mexico","11",46,31,58,19,70,44.8,81,-0.122488489815178,17,0,18.105,5.42857142857143,23.7142857142857,7.71428571428571,23.7142857142857,-1.85714285714286,0.571428571428571,9.88095238095238,7.11428571428571,648,11.1128571428571,53,-0.0403346906974498,0,0,869,11.1428571428571,12.7142857142857,8.71428571428571,19.4285714285714,3.14285714285714,-1.42857142857143,8.95238095238095,6.85714285714286,648,0,76,-0.0399078067009568,0,0,690,10.5714285714286,9.85714285714286,7.57142857142857,13.4285714285714,3.14285714285714,-1.57142857142857,7.16666666666667,5.91428571428571,648,0
"403","New Mexico","12",64,61,34,46,77,56.4,87,-0.032366093492383,48,0,27.849,-21.8571428571429,14,-5.28571428571429,5.57142857142857,-26.5714285714286,9.85714285714286,-4.04761904761905,-5.97142857142857,648,51.5857142857143,81,-0.122488489815178,17,0,18.105,5.42857142857143,23.7142857142857,7.71428571428571,23.7142857142857,-1.85714285714286,0.571428571428571,9.88095238095238,7.11428571428571,648,11.1128571428571,53,-0.0403346906974498,0,0,869,11.1428571428571,12.7142857142857,8.71428571428571,19.4285714285714,3.14285714285714,-1.42857142857143,8.95238095238095,6.85714285714286,648,0
"404","New Mexico","13",43,48,34,62,80,53.4,72,0.0560856116665918,172,3,26.132,-40.1428571428571,-10.1428571428571,-25.8571428571429,-11.8571428571429,-40.1428571428571,15.8571428571429,-18.7142857142857,-20.0857142857143,648,66.2714285714286,87,-0.032366093492383,48,0,27.849,-21.8571428571429,14,-5.28571428571429,5.57142857142857,-26.5714285714286,9.85714285714286,-4.04761904761905,-5.97142857142857,648,51.5857142857143,81,-0.122488489815178,17,0,18.105,5.42857142857143,23.7142857142857,7.71428571428571,23.7142857142857,-1.85714285714286,0.571428571428571,9.88095238095238,7.11428571428571,648,11.1128571428571
"405","New Mexico","14",61,64,57,28,36,49.2,57,0.0289484986013254,387,11,19.043,-36.8571428571429,-8,-28,-5.14285714285714,-42.2857142857143,15.8571428571429,-17.4047619047619,-19.8571428571429,647,73.15,72,0.0560856116665918,172,3,26.132,-40.1428571428571,-10.1428571428571,-25.8571428571429,-11.8571428571429,-40.1428571428571,15.8571428571429,-18.7142857142857,-20.0857142857143,648,66.2714285714286,87,-0.032366093492383,48,0,27.849,-21.8571428571429,14,-5.28571428571429,5.57142857142857,-26.5714285714286,9.85714285714286,-4.04761904761905,-5.97142857142857,648,51.5857142857143
"406","New Mexico","15",61,65,33,41,46,49.2,82,0.0701847402243355,621,21,13.621,-41.1428571428571,-11.7142857142857,-32.5714285714286,-9.71428571428571,-44.8571428571429,16.5714285714286,-20.5714285714286,-22.7428571428571,647,73.15,57,0.0289484986013254,387,11,19.043,-36.8571428571429,-8,-28,-5.14285714285714,-42.2857142857143,15.8571428571429,-17.4047619047619,-19.8571428571429,647,73.15,72,0.0560856116665918,172,3,26.132,-40.1428571428571,-10.1428571428571,-25.8571428571429,-11.8571428571429,-40.1428571428571,15.8571428571429,-18.7142857142857,-20.0857142857143,648,66.2714285714286
"407","New Mexico","16",70,62,22,50,50,50.8,90,-0.0384742415831009,600,35,12.093,-36.2857142857143,-11,-31,-16.2857142857143,-41.8571428571429,16.2857142857143,-20.0238095238095,-20.7714285714286,647,77.9071428571429,82,0.0701847402243355,621,21,13.621,-41.1428571428571,-11.7142857142857,-32.5714285714286,-9.71428571428571,-44.8571428571429,16.5714285714286,-20.5714285714286,-22.7428571428571,647,73.15,57,0.0289484986013254,387,11,19.043,-36.8571428571429,-8,-28,-5.14285714285714,-42.2857142857143,15.8571428571429,-17.4047619047619,-19.8571428571429,647,73.15
"408","New Mexico","17",76,36,22,51,67,50.4,88,0.0463465080246733,881,56,13.675,-32.2857142857143,-7.14285714285714,-28.1428571428571,-3.14285714285714,-41.1428571428571,15.1428571428571,-16.1190476190476,-18.7142857142857,647,78.7,90,-0.0384742415831009,600,35,12.093,-36.2857142857143,-11,-31,-16.2857142857143,-41.8571428571429,16.2857142857143,-20.0238095238095,-20.7714285714286,647,77.9071428571429,82,0.0701847402243355,621,21,13.621,-41.1428571428571,-11.7142857142857,-32.5714285714286,-9.71428571428571,-44.8571428571429,16.5714285714286,-20.5714285714286,-22.7428571428571,647,73.15
"409","New Mexico","18",44,62,66,39,81,58.4,62,0.001763643792847,1124,70,8.024,-28.1428571428571,-1.42857142857143,-23.7142857142857,3.71428571428571,-39.5714285714286,13.1428571428571,-12.6666666666667,-15.9428571428571,661,78.7,88,0.0463465080246733,881,56,13.675,-32.2857142857143,-7.14285714285714,-28.1428571428571,-3.14285714285714,-41.1428571428571,15.1428571428571,-16.1190476190476,-18.7142857142857,647,78.7,90,-0.0384742415831009,600,35,12.093,-36.2857142857143,-11,-31,-16.2857142857143,-41.8571428571429,16.2857142857143,-20.0238095238095,-20.7714285714286,647,77.9071428571429
"410","New Mexico","19",45,77,23,43,46,46.8,68,0.000585684204654738,1013,64,7.356,-26.7142857142857,5.85714285714286,-20.1428571428571,8.14285714285714,-37.2857142857143,13,-9.52380952380952,-13.0571428571429,661,78.7,62,0.001763643792847,1124,70,8.024,-28.1428571428571,-1.42857142857143,-23.7142857142857,3.71428571428571,-39.5714285714286,13.1428571428571,-12.6666666666667,-15.9428571428571,661,78.7,88,0.0463465080246733,881,56,13.675,-32.2857142857143,-7.14285714285714,-28.1428571428571,-3.14285714285714,-41.1428571428571,15.1428571428571,-16.1190476190476,-18.7142857142857,647,78.7
"411","New Mexico","20",71,55,23,25,61,47,75,0.0184034117040403,1075,61,7.058,-26,0.714285714285714,-19.4285714285714,15.5714285714286,-35.4285714285714,13,-8.59523809523809,-13.4285714285714,661,77.1142857142857,68,0.000585684204654738,1013,64,7.356,-26.7142857142857,5.85714285714286,-20.1428571428571,8.14285714285714,-37.2857142857143,13,-9.52380952380952,-13.0571428571429,661,78.7,62,0.001763643792847,1124,70,8.024,-28.1428571428571,-1.42857142857143,-23.7142857142857,3.71428571428571,-39.5714285714286,13.1428571428571,-12.6666666666667,-15.9428571428571,661,78.7
"412","New Mexico","21",45,28,60,39,68,48,70,0.0235482083108103,1005,42,6.672,-20.7142857142857,5.14285714285714,-17.8571428571429,29.4285714285714,-34,11.5714285714286,-4.40476190476191,-11.1714285714286,661,75,75,0.0184034117040403,1075,61,7.058,-26,0.714285714285714,-19.4285714285714,15.5714285714286,-35.4285714285714,13,-8.59523809523809,-13.4285714285714,661,77.1142857142857,68,0.000585684204654738,1013,64,7.356,-26.7142857142857,5.85714285714286,-20.1428571428571,8.14285714285714,-37.2857142857143,13,-9.52380952380952,-13.0571428571429,661,78.7
"413","New Mexico","22",38,42,44,48,69,48.2,53,0.0297649886187776,746,51,5.29,-21.2857142857143,2.14285714285714,-18.2857142857143,29.1428571428571,-34.7142857142857,12.1428571428571,-5.14285714285714,-12,661,75,70,0.0235482083108103,1005,42,6.672,-20.7142857142857,5.14285714285714,-17.8571428571429,29.4285714285714,-34,11.5714285714286,-4.40476190476191,-11.1714285714286,661,75,75,0.0184034117040403,1075,61,7.058,-26,0.714285714285714,-19.4285714285714,15.5714285714286,-35.4285714285714,13,-8.59523809523809,-13.4285714285714,661,77.1142857142857
"414","New Mexico","23",60,30,79,43,60,54.4,74,0.0410150544335598,1251,30,4.536,-12.4285714285714,7.42857142857143,-13.4285714285714,28.5714285714286,-28.2857142857143,9.71428571428571,-1.4047619047619,-7.4,681,75,53,0.0297649886187776,746,51,5.29,-21.2857142857143,2.14285714285714,-18.2857142857143,29.1428571428571,-34.7142857142857,12.1428571428571,-5.14285714285714,-12,661,75,70,0.0235482083108103,1005,42,6.672,-20.7142857142857,5.14285714285714,-17.8571428571429,29.4285714285714,-34,11.5714285714286,-4.40476190476191,-11.1714285714286,661,75
"415","New Mexico","24",37,38,46,38,64,44.6,63,-0.0257048247993565,783,35,4.236,-12.1428571428571,5.57142857142857,-11.8571428571429,34.4285714285714,-27.4285714285714,9.14285714285714,-0.38095238095238,-7.34285714285714,681,75,74,0.0410150544335598,1251,30,4.536,-12.4285714285714,7.42857142857143,-13.4285714285714,28.5714285714286,-28.2857142857143,9.71428571428571,-1.4047619047619,-7.4,681,75,53,0.0297649886187776,746,51,5.29,-21.2857142857143,2.14285714285714,-18.2857142857143,29.1428571428571,-34.7142857142857,12.1428571428571,-5.14285714285714,-12,661,75
"416","New Mexico","25",53,31,12,45,74,43,69,0.00209617440171028,842,32,4.435,-11.2857142857143,7.57142857142857,-9.28571428571429,41.1428571428571,-27.4285714285714,8.14285714285714,1.47619047619048,-6.45714285714286,681,75,63,-0.0257048247993565,783,35,4.236,-12.1428571428571,5.57142857142857,-11.8571428571429,34.4285714285714,-27.4285714285714,9.14285714285714,-0.38095238095238,-7.34285714285714,681,75,74,0.0410150544335598,1251,30,4.536,-12.4285714285714,7.42857142857143,-13.4285714285714,28.5714285714286,-28.2857142857143,9.71428571428571,-1.4047619047619,-7.4,681,75
"417","New Mexico","26",67,28,0,48,81,44.8,61,-0.0099000731327983,1244,20,4.935,-11.5714285714286,2.85714285714286,-6.28571428571429,40.4285714285714,-28.2857142857143,8.85714285714286,1,-6.88571428571428,681,75,69,0.00209617440171028,842,32,4.435,-11.2857142857143,7.57142857142857,-9.28571428571429,41.1428571428571,-27.4285714285714,8.14285714285714,1.47619047619048,-6.45714285714286,681,75,63,-0.0257048247993565,783,35,4.236,-12.1428571428571,5.57142857142857,-11.8571428571429,34.4285714285714,-27.4285714285714,9.14285714285714,-0.38095238095238,-7.34285714285714,681,75
"418","New Mexico","27",66,45,47,45,74,55.4,100,0.0145244477129559,1447,23,5.758,-11.2857142857143,7.42857142857143,-6.28571428571429,43.2857142857143,-33.5714285714286,8.71428571428571,1.38095238095238,-7,684,75,61,-0.0099000731327983,1244,20,4.935,-11.5714285714286,2.85714285714286,-6.28571428571429,40.4285714285714,-28.2857142857143,8.85714285714286,1,-6.88571428571428,681,75,69,0.00209617440171028,842,32,4.435,-11.2857142857143,7.57142857142857,-9.28571428571429,41.1428571428571,-27.4285714285714,8.14285714285714,1.47619047619048,-6.45714285714286,681,75
"419","New Mexico","28",44,42,48,42,74,50,84,0.0165960856129106,1772,29,6.881,-12.7142857142857,3.14285714285714,-9.57142857142857,29.4285714285714,-30,9.14285714285714,-1.76190476190476,-8,684,75,100,0.0145244477129559,1447,23,5.758,-11.2857142857143,7.42857142857143,-6.28571428571429,43.2857142857143,-33.5714285714286,8.71428571428571,1.38095238095238,-7,684,75,61,-0.0099000731327983,1244,20,4.935,-11.5714285714286,2.85714285714286,-6.28571428571429,40.4285714285714,-28.2857142857143,8.85714285714286,1,-6.88571428571428,681,75
"420","New Mexico","29",48,18,12,46,71,39,78,0.0186957391978784,1943,35,6.402,-16.5714285714286,0.285714285714286,-12,27.7142857142857,-30.5714285714286,9.85714285714286,-3.54761904761905,-9.8,684,75,84,0.0165960856129106,1772,29,6.881,-12.7142857142857,3.14285714285714,-9.57142857142857,29.4285714285714,-30,9.14285714285714,-1.76190476190476,-8,684,75,100,0.0145244477129559,1447,23,5.758,-11.2857142857143,7.42857142857143,-6.28571428571429,43.2857142857143,-33.5714285714286,8.71428571428571,1.38095238095238,-7,684,75
"421","New York","09",89,91,68,72,91,82.2,65,-0.0399078067009568,0,0,14.035,3.28571428571429,0.714285714285714,-0.428571428571429,2,2.85714285714286,0.142857142857143,1.42857142857143,1.31428571428571,2260,0.794285714285714,61,-0.0718276468790519,0,0,31.208,3.71428571428571,-2.14285714285714,-4.71428571428571,15,-9.57142857142857,2.42857142857143,0.785714285714286,-2.05714285714286,2202,0,67,0.00373464373464372,0,0,14.144,5,-3.5,-2,5.5,0.5,-0.5,0.833333333333333,-0.1,2202,0
"422","New York","10",82,81,54,63,81,72.2,55,-0.0403346906974498,28,0,14.272,6.28571428571429,6.14285714285714,-0.571428571428571,18,3.71428571428571,-0.285714285714286,5.54761904761905,3.05714285714286,2260,5.56,65,-0.0399078067009568,0,0,14.035,3.28571428571429,0.714285714285714,-0.428571428571429,2,2.85714285714286,0.142857142857143,1.42857142857143,1.31428571428571,2260,0.794285714285714,61,-0.0718276468790519,0,0,31.208,3.71428571428571,-2.14285714285714,-4.71428571428571,15,-9.57142857142857,2.42857142857143,0.785714285714286,-2.05714285714286,2202,0
"423","New York","11",88,100,38,52,67,69,92,-0.122488489815178,372,1,79.999,-2.42857142857143,16.5714285714286,-13.7142857142857,21.5714285714286,-3,2.42857142857143,3.57142857142857,-0.0285714285714281,2260,19.5757142857143,55,-0.0403346906974498,28,0,14.272,6.28571428571429,6.14285714285714,-0.571428571428571,18,3.71428571428571,-0.285714285714286,5.54761904761905,3.05714285714286,2260,5.56,65,-0.0399078067009568,0,0,14.035,3.28571428571429,0.714285714285714,-0.428571428571429,2,2.85714285714286,0.142857142857143,1.42857142857143,1.31428571428571,2260,0.794285714285714
"424","New York","12",84,91,47,62,57,68.2,95,-0.032366093492383,5723,23,366.595,-36.8571428571429,5.42857142857143,-47.2857142857143,-8.57142857142857,-34.5714285714286,14.8571428571429,-17.8333333333333,-19.6857142857143,2260,48.2785714285714,92,-0.122488489815178,372,1,79.999,-2.42857142857143,16.5714285714286,-13.7142857142857,21.5714285714286,-3,2.42857142857143,3.57142857142857,-0.0285714285714281,2260,19.5757142857143,55,-0.0403346906974498,28,0,14.272,6.28571428571429,6.14285714285714,-0.571428571428571,18,3.71428571428571,-0.285714285714286,5.54761904761905,3.05714285714286,2260,5.56
"425","New York","13",100,98,66,63,65,78.4,96,0.0560856116665918,19622,95,344.451,-57.1428571428571,-25.1428571428571,-65.8571428571429,-31.8571428571429,-53.5714285714286,23.2857142857143,-35.047619047619,-35.6857142857143,2260,68.52,95,-0.032366093492383,5723,23,366.595,-36.8571428571429,5.42857142857143,-47.2857142857143,-8.57142857142857,-34.5714285714286,14.8571428571429,-17.8333333333333,-19.6857142857143,2260,48.2785714285714,92,-0.122488489815178,372,1,79.999,-2.42857142857143,16.5714285714286,-13.7142857142857,21.5714285714286,-3,2.42857142857143,3.57142857142857,-0.0285714285714281,2260,19.5757142857143
"426","New York","14",83,92,79,63,64,76.2,90,0.0289484986013254,28735,898,394.701,-55.7142857142857,-22.7142857142857,-68.1428571428571,-26.7142857142857,-57.1428571428571,24,-34.4047619047619,-35.9428571428571,2383,68.52,96,0.0560856116665918,19622,95,344.451,-57.1428571428571,-25.1428571428571,-65.8571428571429,-31.8571428571429,-53.5714285714286,23.2857142857143,-35.047619047619,-35.6857142857143,2260,68.52,95,-0.032366093492383,5723,23,366.595,-36.8571428571429,5.42857142857143,-47.2857142857143,-8.57142857142857,-34.5714285714286,14.8571428571429,-17.8333333333333,-19.6857142857143,2260,48.2785714285714
"427","New York","15",78,83,86,52,65,72.8,100,0.0701847402243355,31006,1426,205.184,-63.1428571428571,-17.1428571428571,-69.4285714285714,-21.8571428571429,-59.7142857142857,24.7142857142857,-34.4285714285714,-36.9428571428571,2383,72.4842857142857,90,0.0289484986013254,28735,898,394.701,-55.7142857142857,-22.7142857142857,-68.1428571428571,-26.7142857142857,-57.1428571428571,24,-34.4047619047619,-35.9428571428571,2383,68.52,96,0.0560856116665918,19622,95,344.451,-57.1428571428571,-25.1428571428571,-65.8571428571429,-31.8571428571429,-53.5714285714286,23.2857142857143,-35.047619047619,-35.6857142857143,2260,68.52
"428","New York","16",79,89,81,66,63,75.6,91,-0.0384742415831009,22864,1344,219.413,-62.7142857142857,-24.4285714285714,-68.8571428571429,-29.4285714285714,-56.4285714285714,24.2857142857143,-36.2619047619048,-37.6285714285714,2383,74.07,100,0.0701847402243355,31006,1426,205.184,-63.1428571428571,-17.1428571428571,-69.4285714285714,-21.8571428571429,-59.7142857142857,24.7142857142857,-34.4285714285714,-36.9428571428571,2383,72.4842857142857,90,0.0289484986013254,28735,898,394.701,-55.7142857142857,-22.7142857142857,-68.1428571428571,-26.7142857142857,-57.1428571428571,24,-34.4047619047619,-35.9428571428571,2383,68.52
"429","New York","17",86,97,86,90,66,85,90,0.0463465080246733,21437,1044,195.11,-61.1428571428571,-23.1428571428571,-67.7142857142857,-26.4285714285714,-54.4285714285714,23.1428571428571,-34.952380952381,-36.6571428571429,2383,74.07,91,-0.0384742415831009,22864,1344,219.413,-62.7142857142857,-24.4285714285714,-68.8571428571429,-29.4285714285714,-56.4285714285714,24.2857142857143,-36.2619047619048,-37.6285714285714,2383,74.07,100,0.0701847402243355,31006,1426,205.184,-63.1428571428571,-17.1428571428571,-69.4285714285714,-21.8571428571429,-59.7142857142857,24.7142857142857,-34.4285714285714,-36.9428571428571,2383,72.4842857142857
"430","New York","18",76,87,70,59,68,72,86,0.001763643792847,12297,820,199.419,-54.7142857142857,-17,-63.2857142857143,2.71428571428571,-51.5714285714286,20.4285714285714,-27.2380952380952,-33.2285714285714,2502,74.07,90,0.0463465080246733,21437,1044,195.11,-61.1428571428571,-23.1428571428571,-67.7142857142857,-26.4285714285714,-54.4285714285714,23.1428571428571,-34.952380952381,-36.6571428571429,2383,74.07,91,-0.0384742415831009,22864,1344,219.413,-62.7142857142857,-24.4285714285714,-68.8571428571429,-29.4285714285714,-56.4285714285714,24.2857142857143,-36.2619047619048,-37.6285714285714,2383,74.07
"431","New York","19",70,85,75,63,67,72,87,0.000585684204654738,8894,1216,229.524,-51.7142857142857,-11.7142857142857,-62,-9.71428571428571,-49.1428571428571,20.1428571428571,-27.3571428571429,-30.8857142857143,2502,74.07,86,0.001763643792847,12297,820,199.419,-54.7142857142857,-17,-63.2857142857143,2.71428571428571,-51.5714285714286,20.4285714285714,-27.2380952380952,-33.2285714285714,2502,74.07,90,0.0463465080246733,21437,1044,195.11,-61.1428571428571,-23.1428571428571,-67.7142857142857,-26.4285714285714,-54.4285714285714,23.1428571428571,-34.952380952381,-36.6571428571429,2383,74.07
"432","New York","20",75,75,69,58,67,68.8,87,0.0184034117040403,6550,581,189.698,-49.4285714285714,-13.1428571428571,-59.5714285714286,20.1428571428571,-47,19,-21.6666666666667,-30.0285714285714,2502,71.6914285714286,87,0.000585684204654738,8894,1216,229.524,-51.7142857142857,-11.7142857142857,-62,-9.71428571428571,-49.1428571428571,20.1428571428571,-27.3571428571429,-30.8857142857143,2502,74.07,86,0.001763643792847,12297,820,199.419,-54.7142857142857,-17,-63.2857142857143,2.71428571428571,-51.5714285714286,20.4285714285714,-27.2380952380952,-33.2285714285714,2502,74.07
"433","New York","21",76,62,77,51,63,65.8,93,0.0235482083108103,5864,382,82.326,-44.8571428571429,-8.28571428571429,-57.8571428571429,26.8571428571429,-45,17.2857142857143,-18.6428571428571,-27.7428571428571,2502,68.52,87,0.0184034117040403,6550,581,189.698,-49.4285714285714,-13.1428571428571,-59.5714285714286,20.1428571428571,-47,19,-21.6666666666667,-30.0285714285714,2502,71.6914285714286,87,0.000585684204654738,8894,1216,229.524,-51.7142857142857,-11.7142857142857,-62,-9.71428571428571,-49.1428571428571,20.1428571428571,-27.3571428571429,-30.8857142857143,2502,74.07
