"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2"
"319","Hawaii","26",27,47,47,47,28,39.2,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264,58,0.00209617440171028,78,0,8.193,-34.2857142857143,-19.1428571428571,-59.1428571428571,-34.8571428571429,-31.1428571428571,11.7142857142857,-27.8095238095238,-26.4,264,71,-0.0257048247993565,61,0,7.178,-35.7142857142857,-20.2857142857143,-61.8571428571429,-35.1428571428571,-33.5714285714286,13.1428571428571,-28.9047619047619,-27.6571428571429,264
"320","Hawaii","27",64,42,16,48,56,45.2,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264,58,0.00209617440171028,78,0,8.193,-34.2857142857143,-19.1428571428571,-59.1428571428571,-34.8571428571429,-31.1428571428571,11.7142857142857,-27.8095238095238,-26.4,264
"321","Hawaii","28",27,35,31,61,59,42.6,78,0.0165960856129106,205,0,7.581,-33.7142857142857,-18.7142857142857,-56.7142857142857,-35.2857142857143,-31.5714285714286,11.5714285714286,-27.4047619047619,-25.8285714285714,268,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268,69,-0.0099000731327983,81,1,7.648,-34.7142857142857,-21.5714285714286,-58.4285714285714,-32.4285714285714,-31.4285714285714,11.8571428571429,-27.7857142857143,-26.8571428571429,264
"322","Hawaii","29",58,18,31,40,40,37.4,67,0.0186957391978784,151,5,5.885,-33.2857142857143,-20,-58.2857142857143,-34,-31.8571428571429,11.2857142857143,-27.6904761904762,-26.4285714285714,268,78,0.0165960856129106,205,0,7.581,-33.7142857142857,-18.7142857142857,-56.7142857142857,-35.2857142857143,-31.5714285714286,11.5714285714286,-27.4047619047619,-25.8285714285714,268,70,0.0145244477129559,129,1,7.668,-33.5714285714286,-16.5714285714286,-58.5714285714286,-32,-37,12.1428571428571,-27.5952380952381,-26.7142857142857,268
"323","Hawaii","30",53,29,0,27,49,31.6,76,-0.011930126178123,315,2,5.049,-35.8571428571429,-18.1428571428571,-61,-41.8571428571429,-34.5714285714286,12.7142857142857,-29.7857142857143,-27.3714285714286,268,67,0.0186957391978784,151,5,5.885,-33.2857142857143,-20,-58.2857142857143,-34,-31.8571428571429,11.2857142857143,-27.6904761904762,-26.4285714285714,268,78,0.0165960856129106,205,0,7.581,-33.7142857142857,-18.7142857142857,-56.7142857142857,-35.2857142857143,-31.5714285714286,11.5714285714286,-27.4047619047619,-25.8285714285714,268
"324","Hawaii","31",62,35,47,87,46,55.4,64,0.0273641888616846,741,0,5.296,-34.8571428571429,-23.8571428571429,-59.2857142857143,-37.7142857142857,-33.1428571428571,12.4285714285714,-29.4047619047619,-27.7428571428571,264,76,-0.011930126178123,315,2,5.049,-35.8571428571429,-18.1428571428571,-61,-41.8571428571429,-34.5714285714286,12.7142857142857,-29.7857142857143,-27.3714285714286,268,67,0.0186957391978784,151,5,5.885,-33.2857142857143,-20,-58.2857142857143,-34,-31.8571428571429,11.2857142857143,-27.6904761904762,-26.4285714285714,268
"325","Hawaii","32",52,17,46,26,57,39.6,54,0.00822014752715093,1184,5,5.493,-35.8571428571429,-20.2857142857143,-59.5714285714286,-43.4285714285714,-33,12.4285714285714,-29.952380952381,-27.2571428571429,264,64,0.0273641888616846,741,0,5.296,-34.8571428571429,-23.8571428571429,-59.2857142857143,-37.7142857142857,-33.1428571428571,12.4285714285714,-29.4047619047619,-27.7428571428571,264,76,-0.011930126178123,315,2,5.049,-35.8571428571429,-18.1428571428571,-61,-41.8571428571429,-34.5714285714286,12.7142857142857,-29.7857142857143,-27.3714285714286,268
"326","Hawaii","33",43,34,0,77,35,37.8,61,0.0168251997036318,1580,9,5.775,-37.5714285714286,-23.7142857142857,-61.2857142857143,-54,-34,13,-32.9285714285714,-28.7142857142857,264,54,0.00822014752715093,1184,5,5.493,-35.8571428571429,-20.2857142857143,-59.5714285714286,-43.4285714285714,-33,12.4285714285714,-29.952380952381,-27.2571428571429,264,64,0.0273641888616846,741,0,5.296,-34.8571428571429,-23.8571428571429,-59.2857142857143,-37.7142857142857,-33.1428571428571,12.4285714285714,-29.4047619047619,-27.7428571428571,264
"327","Hawaii","34",31,57,14,53,60,43,52,0.0158830366572461,1556,7,6.748,-39.5714285714286,-25.5714285714286,-63.8571428571429,-57,-36.5714285714286,14.2857142857143,-34.7142857142857,-30.2571428571429,264,61,0.0168251997036318,1580,9,5.775,-37.5714285714286,-23.7142857142857,-61.2857142857143,-54,-34,13,-32.9285714285714,-28.7142857142857,264,54,0.00822014752715093,1184,5,5.493,-35.8571428571429,-20.2857142857143,-59.5714285714286,-43.4285714285714,-33,12.4285714285714,-29.952380952381,-27.2571428571429,264
"328","Hawaii","35",58,41,0,88,43,46,58,0.0241112550165234,1699,16,7.464,-43.7142857142857,-26.7142857142857,-65.1428571428571,-57.2857142857143,-37.8571428571429,15,-35.952380952381,-31.6857142857143,264,52,0.0158830366572461,1556,7,6.748,-39.5714285714286,-25.5714285714286,-63.8571428571429,-57,-36.5714285714286,14.2857142857143,-34.7142857142857,-30.2571428571429,264,61,0.0168251997036318,1580,9,5.775,-37.5714285714286,-23.7142857142857,-61.2857142857143,-54,-34,13,-32.9285714285714,-28.7142857142857,264
"329","Hawaii","36",40,47,56,96,44,56.6,71,-0.055239391490508,1477,22,7.307,-45,-24.4285714285714,-64.5714285714286,-57.7142857142857,-40.2857142857143,15.4285714285714,-36.0952380952381,-31.7714285714286,273,58,0.0241112550165234,1699,16,7.464,-43.7142857142857,-26.7142857142857,-65.1428571428571,-57.2857142857143,-37.8571428571429,15,-35.952380952381,-31.6857142857143,264,52,0.0158830366572461,1556,7,6.748,-39.5714285714286,-25.5714285714286,-63.8571428571429,-57,-36.5714285714286,14.2857142857143,-34.7142857142857,-30.2571428571429,264
"330","Hawaii","37",78,62,14,23,65,48.4,72,0.0208173261621205,821,14,6.757,-47,-27.2857142857143,-66.2857142857143,-55.1428571428571,-44.5714285714286,16.5714285714286,-37.2857142857143,-33.7142857142857,273,71,-0.055239391490508,1477,22,7.307,-45,-24.4285714285714,-64.5714285714286,-57.7142857142857,-40.2857142857143,15.4285714285714,-36.0952380952381,-31.7714285714286,273,58,0.0241112550165234,1699,16,7.464,-43.7142857142857,-26.7142857142857,-65.1428571428571,-57.2857142857143,-37.8571428571429,15,-35.952380952381,-31.6857142857143,264
"331","Hawaii","38",66,65,29,31,76,53.4,53,-0.0251764083264729,682,21,5.682,-46.1428571428571,-27.4285714285714,-64.7142857142857,-53.4285714285714,-38.2857142857143,15,-35.8333333333333,-32.3142857142857,273,72,0.0208173261621205,821,14,6.757,-47,-27.2857142857143,-66.2857142857143,-55.1428571428571,-44.5714285714286,16.5714285714286,-37.2857142857143,-33.7142857142857,273,71,-0.055239391490508,1477,22,7.307,-45,-24.4285714285714,-64.5714285714286,-57.7142857142857,-40.2857142857143,15.4285714285714,-36.0952380952381,-31.7714285714286,273
"332","Hawaii","39",44,76,78,100,43,68.2,48,0.00600198457580435,744,11,5.083,-43.2857142857143,-27.2857142857143,-65.4285714285714,-53.2857142857143,-35.5714285714286,14.1428571428571,-35.1190476190476,-31.4857142857143,273,53,-0.0251764083264729,682,21,5.682,-46.1428571428571,-27.4285714285714,-64.7142857142857,-53.4285714285714,-38.2857142857143,15,-35.8333333333333,-32.3142857142857,273,72,0.0208173261621205,821,14,6.757,-47,-27.2857142857143,-66.2857142857143,-55.1428571428571,-44.5714285714286,16.5714285714286,-37.2857142857143,-33.7142857142857,273
"333","Hawaii","40",33,56,67,50,33,47.8,44,0.00764509949122612,652,25,4.873,-40.5714285714286,-24.7142857142857,-62.1428571428571,-50.8571428571429,-34.4285714285714,12.5714285714286,-33.3571428571429,-29.8571428571429,275,48,0.00600198457580435,744,11,5.083,-43.2857142857143,-27.2857142857143,-65.4285714285714,-53.2857142857143,-35.5714285714286,14.1428571428571,-35.1190476190476,-31.4857142857143,273,53,-0.0251764083264729,682,21,5.682,-46.1428571428571,-27.4285714285714,-64.7142857142857,-53.4285714285714,-38.2857142857143,15,-35.8333333333333,-32.3142857142857,273
"334","Hawaii","41",35,47,35,84,66,53.4,52,0.0449156047212561,616,13,5.104,-40,-23.5714285714286,-62.4285714285714,-46.5714285714286,-36.5714285714286,12.5714285714286,-32.7619047619048,-30,275,44,0.00764509949122612,652,25,4.873,-40.5714285714286,-24.7142857142857,-62.1428571428571,-50.8571428571429,-34.4285714285714,12.5714285714286,-33.3571428571429,-29.8571428571429,275,48,0.00600198457580435,744,11,5.083,-43.2857142857143,-27.2857142857143,-65.4285714285714,-53.2857142857143,-35.5714285714286,14.1428571428571,-35.1190476190476,-31.4857142857143,273
"335","Hawaii","42",40,33,0,60,45,35.6,49,-0.0195932151267252,554,18,4.906,-40.2857142857143,-25.7142857142857,-60.8571428571429,-50.1428571428571,-35.4285714285714,13.1428571428571,-33.2142857142857,-29.8285714285714,275,52,0.0449156047212561,616,13,5.104,-40,-23.5714285714286,-62.4285714285714,-46.5714285714286,-36.5714285714286,12.5714285714286,-32.7619047619048,-30,275,44,0.00764509949122612,652,25,4.873,-40.5714285714286,-24.7142857142857,-62.1428571428571,-50.8571428571429,-34.4285714285714,12.5714285714286,-33.3571428571429,-29.8571428571429,275
"336","Hawaii","43",34,39,17,44,51,37,59,-0.0152303724528916,629,24,4.689,-37.1428571428571,-23.8571428571429,-58.5714285714286,-47.4285714285714,-33.1428571428571,12.2857142857143,-31.3095238095238,-28.0857142857143,275,49,-0.0195932151267252,554,18,4.906,-40.2857142857143,-25.7142857142857,-60.8571428571429,-50.1428571428571,-35.4285714285714,13.1428571428571,-33.2142857142857,-29.8285714285714,275,52,0.0449156047212561,616,13,5.104,-40,-23.5714285714286,-62.4285714285714,-46.5714285714286,-36.5714285714286,12.5714285714286,-32.7619047619048,-30,275
"337","Hawaii","44",17,28,45,44,44,35.6,46,-0.00634680948954192,457,7,4.245,-35.8571428571429,-22.2857142857143,-57.4285714285714,-48.5714285714286,-32.4285714285714,11.2857142857143,-30.8809523809524,-27.3428571428571,277,59,-0.0152303724528916,629,24,4.689,-37.1428571428571,-23.8571428571429,-58.5714285714286,-47.4285714285714,-33.1428571428571,12.2857142857143,-31.3095238095238,-28.0857142857143,275,49,-0.0195932151267252,554,18,4.906,-40.2857142857143,-25.7142857142857,-60.8571428571429,-50.1428571428571,-35.4285714285714,13.1428571428571,-33.2142857142857,-29.8285714285714,275
"338","Hawaii","45",53,25,33,57,46,42.8,81,0.0523483598285627,759,2,4.328,-35.1428571428571,-21.2857142857143,-57,-44.8571428571429,-33.4285714285714,11.8571428571429,-29.9761904761905,-27,277,46,-0.00634680948954192,457,7,4.245,-35.8571428571429,-22.2857142857143,-57.4285714285714,-48.5714285714286,-32.4285714285714,11.2857142857143,-30.8809523809524,-27.3428571428571,277,59,-0.0152303724528916,629,24,4.689,-37.1428571428571,-23.8571428571429,-58.5714285714286,-47.4285714285714,-33.1428571428571,12.2857142857143,-31.3095238095238,-28.0857142857143,275
"339","Hawaii","46",100,56,50,64,69,67.8,43,0.0180508978911474,545,1,4.229,-33.4285714285714,-20,-56.8571428571429,-42.8571428571429,-35.1428571428571,12.4285714285714,-29.3095238095238,-26.6,277,81,0.0523483598285627,759,2,4.328,-35.1428571428571,-21.2857142857143,-57,-44.8571428571429,-33.4285714285714,11.8571428571429,-29.9761904761905,-27,277,46,-0.00634680948954192,457,7,4.245,-35.8571428571429,-22.2857142857143,-57.4285714285714,-48.5714285714286,-32.4285714285714,11.2857142857143,-30.8809523809524,-27.3428571428571,277
"340","Hawaii","47",43,37,17,28,68,38.6,43,0.00716990854765015,660,10,3.543,-34.1428571428571,-20.4285714285714,-55.2857142857143,-47.8571428571429,-31.2857142857143,11.7142857142857,-29.547619047619,-25.8857142857143,277,43,0.0180508978911474,545,1,4.229,-33.4285714285714,-20,-56.8571428571429,-42.8571428571429,-35.1428571428571,12.4285714285714,-29.3095238095238,-26.6,277,81,0.0523483598285627,759,2,4.328,-35.1428571428571,-21.2857142857143,-57,-44.8571428571429,-33.4285714285714,11.8571428571429,-29.9761904761905,-27,277
"341","Hawaii","48",29,100,100,43,49,64.2,35,0.00743795060254551,588,11,4.272,-36.1428571428571,-20.4285714285714,-58,-46.4285714285714,-41,13.8571428571429,-31.3571428571429,-28.3428571428571,277,43,0.00716990854765015,660,10,3.543,-34.1428571428571,-20.4285714285714,-55.2857142857143,-47.8571428571429,-31.2857142857143,11.7142857142857,-29.547619047619,-25.8857142857143,277,43,0.0180508978911474,545,1,4.229,-33.4285714285714,-20,-56.8571428571429,-42.8571428571429,-35.1428571428571,12.4285714285714,-29.3095238095238,-26.6,277
"342","Hawaii","49",40,13,18,60,55,37.2,57,0.010867042553482,639,18,4.628,-31.4285714285714,-19.7142857142857,-54.1428571428571,-42.8571428571429,-29.5714285714286,10.4285714285714,-27.8809523809524,-24.8857142857143,276,35,0.00743795060254551,588,11,4.272,-36.1428571428571,-20.4285714285714,-58,-46.4285714285714,-41,13.8571428571429,-31.3571428571429,-28.3428571428571,277,43,0.00716990854765015,660,10,3.543,-34.1428571428571,-20.4285714285714,-55.2857142857143,-47.8571428571429,-31.2857142857143,11.7142857142857,-29.547619047619,-25.8857142857143,277
"343","Hawaii","50",57,27,18,16,68,37.2,65,-0.00206090890674593,672,12,3.974,-31.7142857142857,-19.1428571428571,-56.1428571428571,-44.8571428571429,-29.5714285714286,10.4285714285714,-28.5,-25.2285714285714,276,57,0.010867042553482,639,18,4.628,-31.4285714285714,-19.7142857142857,-54.1428571428571,-42.8571428571429,-29.5714285714286,10.4285714285714,-27.8809523809524,-24.8857142857143,276,35,0.00743795060254551,588,11,4.272,-36.1428571428571,-20.4285714285714,-58,-46.4285714285714,-41,13.8571428571429,-31.3571428571429,-28.3428571428571,277
"344","Hawaii","51",47,55,18,16,47,36.6,54,-0.0019920857896075,955,8,3.464,-29.7142857142857,-16.2857142857143,-52.8571428571429,-45.4285714285714,-29.7142857142857,10.2857142857143,-27.2857142857143,-23.6571428571429,276,65,-0.00206090890674593,672,12,3.974,-31.7142857142857,-19.1428571428571,-56.1428571428571,-44.8571428571429,-29.5714285714286,10.4285714285714,-28.5,-25.2285714285714,276,57,0.010867042553482,639,18,4.628,-31.4285714285714,-19.7142857142857,-54.1428571428571,-42.8571428571429,-29.5714285714286,10.4285714285714,-27.8809523809524,-24.8857142857143,276
"345","Illinois","09",77,87,42,67,100,74.6,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019,67,-0.0718276468790519,0,0,8.98,4,1.85714285714286,1.85714285714286,22.8571428571429,-0.857142857142857,0.142857142857143,4.97619047619048,1.4,2939,67,0.00373464373464372,0,0,11.812,6,2.5,3,19.5,2.5,-1,5.41666666666667,2.6,2939
"346","Illinois","10",80,87,41,42,71,64.2,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019,67,-0.0718276468790519,0,0,8.98,4,1.85714285714286,1.85714285714286,22.8571428571429,-0.857142857142857,0.142857142857143,4.97619047619048,1.4,2939
"347","Illinois","11",72,80,39,40,62,58.6,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019,66,-0.0399078067009568,1,0,8.727,6.14285714285714,5.42857142857143,3.85714285714286,20.7142857142857,2,-0.714285714285714,6.23809523809524,3.34285714285714,3019
"348","Illinois","12",77,80,47,52,63,63.8,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019,51,-0.0403346906974498,4,0,11.305,9.85714285714286,9.85714285714286,5,49.5714285714286,2.57142857142857,-1.28571428571429,12.5952380952381,5.2,3019
"349","Illinois","13",81,85,64,50,66,69.2,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019,82,-0.122488489815178,86,0,126.716,1.28571428571429,22.4285714285714,-5.85714285714286,11.4285714285714,-1.57142857142857,1.28571428571429,4.83333333333333,3.51428571428571,3019
"350","Illinois","14",83,83,61,39,64,66,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019,89,-0.032366093492383,956,9,185.575,-34.7142857142857,9.42857142857143,-39,-18.4285714285714,-31.8571428571429,13.8571428571429,-16.7857142857143,-16.4571428571429,3019
"351","Illinois","15",68,100,46,51,63,65.6,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160,91,0.0560856116665918,3547,56,202.157,-48.7142857142857,-17.2857142857143,-53,-18.5714285714286,-46.2857142857143,19.5714285714286,-27.3809523809524,-29.1428571428571,3019
"352","Illinois","16",73,81,55,49,73,66.2,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160,86,0.0289484986013254,6660,209,140.787,-44.8571428571429,-11.1428571428571,-51.4285714285714,-0.285714285714286,-47.4285714285714,19.1428571428571,-22.6666666666667,-27.1428571428571,3160
"353","Illinois","17",100,82,59,66,67,74.8,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160,99,0.0701847402243355,9596,446,118.996,-46.7142857142857,-11.8571428571429,-52.2857142857143,1.42857142857143,-50.2857142857143,19.5714285714286,-23.3571428571429,-28.3142857142857,3160
"354","Illinois","18",85,74,58,66,67,70,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160,100,-0.0384742415831009,9505,570,101.322,-43.4285714285714,-14.1428571428571,-51.1428571428571,-10.7142857142857,-46.5714285714286,19.2857142857143,-24.452380952381,-27.2,3160
"355","Illinois","19",77,88,61,56,68,70,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295,92,0.0463465080246733,13546,643,74.476,-40.7142857142857,-12.2857142857143,-49.4285714285714,0.857142857142857,-45.8571428571429,18.4285714285714,-21.5,-25.9714285714286,3160
"356","Illinois","20",81,75,47,51,60,62.8,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295,72,0.001763643792847,17546,685,72.671,-36.1428571428571,-8.28571428571429,-44.5714285714286,22.2857142857143,-43.8571428571429,16.2857142857143,-15.7142857142857,-23.3142857142857,3295
"357","Illinois","21",75,56,55,64,58,61.6,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295,73,0.000585684204654738,16292,788,72.78,-33.8571428571429,-1.85714285714286,-44,8.14285714285714,-42.4285714285714,16.2857142857143,-16.2857142857143,-21.1714285714286,3295
"358","Illinois","22",63,50,68,63,59,60.6,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295,83,0.0184034117040403,16450,771,58.263,-35.8571428571429,-9,-44.2857142857143,17.2857142857143,-41.5714285714286,16,-16.2380952380952,-22.9428571428571,3295
"359","Illinois","23",68,53,21,47,79,53.6,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295,81,0.0235482083108103,16113,679,46.385,-30.7142857142857,-2.57142857142857,-40.2857142857143,41.2857142857143,-39.4285714285714,14.1428571428571,-9.5952380952381,-19.7714285714286,3295
"360","Illinois","24",82,59,62,72,70,69,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369,68,0.0297649886187776,9956,534,44.606,-28,-4.57142857142857,-37.8571428571429,62.7142857142857,-39.1428571428571,14,-5.47619047619048,-19.1142857142857,3295
"361","Illinois","25",74,57,56,50,73,62,67,0.00209617440171028,4358,362,45.752,-15.8571428571429,2.42857142857143,-27.7142857142857,94.1428571428571,-30.2857142857143,8.42857142857143,5.19047619047619,-12.6,3369,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369,70,0.0410150544335598,7497,514,44.694,-22.5714285714286,-1,-35.4285714285714,66.5714285714286,-33.1428571428571,11.2857142857143,-2.38095238095238,-16.1714285714286,3369
"362","Illinois","26",78,58,91,53,75,71,77,-0.0099000731327983,5014,238,39.015,-15.7142857142857,-2.71428571428571,-28.2857142857143,85.4285714285714,-30.2857142857143,8.85714285714286,2.88095238095238,-13.6285714285714,3369,67,0.00209617440171028,4358,362,45.752,-15.8571428571429,2.42857142857143,-27.7142857142857,94.1428571428571,-30.2857142857143,8.42857142857143,5.19047619047619,-12.6,3369,74,-0.0257048247993565,5647,585,46.276,-18.4285714285714,-0.571428571428571,-30.1428571428571,81.4285714285714,-30.5714285714286,9.85714285714286,1.92857142857143,-13.9714285714286,3369
"363","Illinois","27",77,63,70,56,75,68.2,76,0.0145244477129559,5597,141,38.261,-13,3,-27.8571428571429,98,-37.2857142857143,8.28571428571429,5.19047619047619,-13.3714285714286,3443,77,-0.0099000731327983,5014,238,39.015,-15.7142857142857,-2.71428571428571,-28.2857142857143,85.4285714285714,-30.2857142857143,8.85714285714286,2.88095238095238,-13.6285714285714,3369,67,0.00209617440171028,4358,362,45.752,-15.8571428571429,2.42857142857143,-27.7142857142857,94.1428571428571,-30.2857142857143,8.42857142857143,5.19047619047619,-12.6,3369
"364","Illinois","28",82,53,83,56,79,70.6,72,0.0165960856129106,6675,158,36.435,-11.5714285714286,0.428571428571429,-26.5714285714286,98.8571428571429,-31.1428571428571,8,6.33333333333333,-12.1714285714286,3443,76,0.0145244477129559,5597,141,38.261,-13,3,-27.8571428571429,98,-37.2857142857143,8.28571428571429,5.19047619047619,-13.3714285714286,3443,77,-0.0099000731327983,5014,238,39.015,-15.7142857142857,-2.71428571428571,-28.2857142857143,85.4285714285714,-30.2857142857143,8.85714285714286,2.88095238095238,-13.6285714285714,3369
"365","Illinois","29",84,61,73,53,75,69.2,67,0.0186957391978784,7702,100,33.23,-12.2857142857143,-1.28571428571429,-28.7142857142857,95.2857142857143,-31.1428571428571,8,4.97619047619048,-13.0857142857143,3443,72,0.0165960856129106,6675,158,36.435,-11.5714285714286,0.428571428571429,-26.5714285714286,98.8571428571429,-31.1428571428571,8,6.33333333333333,-12.1714285714286,3443,76,0.0145244477129559,5597,141,38.261,-13,3,-27.8571428571429,98,-37.2857142857143,8.28571428571429,5.19047619047619,-13.3714285714286,3443
