"Code","Week","AvgNCases","AvgNDeaths","State"
"IA","49",2337,43.8571428571429,"Iowa"
"IA","50",1719.57142857143,75.7142857142857,"Iowa"
"IA","53",1421.75,36.5,"Iowa"
"IA","41",1014.42857142857,11,"Iowa"
"IA","13",35.1428571428571,0.571428571428571,"Iowa"
"IA","52",1104.71428571429,22.2857142857143,"Iowa"
"ID","13",37.5714285714286,0.857142857142857,"Idaho"
"ID","14",113,0.571428571428571,"Idaho"
"ID","51",1254.42857142857,15,"Idaho"
"ID","52",893.571428571429,10.5714285714286,"Idaho"
"ID","10",0,0,"Idaho"
"ID","11",0.714285714285714,0,"Idaho"
"ID","53",1215.5,20.5,"Idaho"
"ID","09",0,0,"Idaho"
"ID","16",30.5714285714286,2.57142857142857,"Idaho"
"ID","17",32.1428571428571,1.57142857142857,"Idaho"
"ID","12",6,0,"Idaho"
"ID","15",51,2.42857142857143,"Idaho"
"ID","50",1524.14285714286,20,"Idaho"
"ID","34",313.285714285714,5.42857142857143,"Idaho"
"ID","35",287.714285714286,7.42857142857143,"Idaho"
"ID","36",257.142857142857,3.71428571428571,"Idaho"
"ID","37",230.285714285714,4.28571428571429,"Idaho"
"ID","38",316,4,"Idaho"
"ID","26",187.571428571429,0.285714285714286,"Idaho"
"ID","27",344.857142857143,0.285714285714286,"Idaho"
"ID","40",494.714285714286,3.14285714285714,"Idaho"
"ID","28",452.714285714286,1.28571428571429,"Idaho"
"ID","29",567.285714285714,2.42857142857143,"Idaho"
"ID","30",472,3.85714285714286,"Idaho"
"ID","49",1432.28571428571,16.4285714285714,"Idaho"
"ID","47",1344,13,"Idaho"
"ID","05",0,0,"Idaho"
"ID","06",0,0,"Idaho"
"ID","07",0,0,"Idaho"
"ID","08",0,0,"Idaho"
"ID","23",42.8571428571429,0.142857142857143,"Idaho"
"ID","24",37.1428571428571,0.571428571428571,"Idaho"
"ID","25",86.7142857142857,0.285714285714286,"Idaho"
"ID","18",23.4285714285714,1.14285714285714,"Idaho"
"ID","41",586,3.57142857142857,"Idaho"
"ID","42",718,3,"Idaho"
"ID","43",893.142857142857,6.42857142857143,"Idaho"
"ID","21",29.5714285714286,0.857142857142857,"Idaho"
"ID","32",475.285714285714,5.71428571428571,"Idaho"
"ID","19",24.1428571428571,0.428571428571429,"Idaho"
"ID","20",27,0.857142857142857,"Idaho"
"ID","39",430,2.42857142857143,"Idaho"
"ID","22",30.4285714285714,0.428571428571429,"Idaho"
"ID","48",1261.57142857143,10,"Idaho"
"ID","33",427,4.57142857142857,"Idaho"
"ID","04",0,0,"Idaho"
"ID","31",452.428571428571,7.28571428571429,"Idaho"
"ID","44",820.571428571429,8.14285714285714,"Idaho"
"ID","46",1326.28571428571,10.4285714285714,"Idaho"
"ID","45",1124.71428571429,8,"Idaho"
"IL","04",0.2,0,"Illinois"
"IL","09",0.142857142857143,0,"Illinois"
"IL","05",0.142857142857143,0,"Illinois"
"IL","08",0,0,"Illinois"
"IL","07",0,0,"Illinois"
"IL","26",716.285714285714,34,"Illinois"
"IL","10",0.571428571428571,0,"Illinois"
"IL","11",12.2857142857143,0,"Illinois"
"IL","25",622.571428571429,51.7142857142857,"Illinois"
"IL","18",2506.57142857143,97.8571428571429,"Illinois"
"IL","27",799.571428571429,20.1428571428571,"Illinois"
"IL","28",953.571428571429,22.5714285714286,"Illinois"
"IL","06",0,0,"Illinois"
"IL","46",12232.7142857143,89.1428571428571,"Illinois"
"IL","43",4476.28571428571,43,"Illinois"
"IL","44",6367.14285714286,42.8571428571429,"Illinois"
"IL","45",9206.85714285714,66.1428571428571,"Illinois"
"IL","36",2350.14285714286,23.1428571428571,"Illinois"
"IL","37",1708.28571428571,21.5714285714286,"Illinois"
"IL","38",1855.71428571429,20.7142857142857,"Illinois"
"IL","24",806.714285714286,83.5714285714286,"Illinois"
"IL","40",1980.14285714286,27.8571428571429,"Illinois"
"IL","41",2558.28571428571,27.1428571428571,"Illinois"
"IL","42",3635.28571428571,34.8571428571429,"Illinois"
"IL","39",1994.71428571429,22.7142857142857,"Illinois"
"IL","19",2327.42857142857,112.571428571429,"Illinois"
"IL","20",2350,110.142857142857,"Illinois"
"IL","47",11811.7142857143,127,"Illinois"
"IL","31",1508.28571428571,17.7142857142857,"Illinois"
"IL","35",1923.14285714286,19.8571428571429,"Illinois"
"IL","12",136.571428571429,1.28571428571429,"Illinois"
"IL","13",506.714285714286,8,"Illinois"
"IL","14",951.428571428571,29.8571428571429,"Illinois"
"IL","15",1370.85714285714,63.7142857142857,"Illinois"
"IL","16",1357.85714285714,81.4285714285714,"Illinois"
"IL","17",1935.14285714286,91.8571428571429,"Illinois"
"IL","53",6370,160.5,"Illinois"
"IL","22",1422.28571428571,76.2857142857143,"Illinois"
"IL","32",1736.57142857143,18.7142857142857,"Illinois"
"IL","33",1719,15.7142857142857,"Illinois"
"IL","21",2301.85714285714,97,"Illinois"
"IL","48",9116.57142857143,118.714285714286,"Illinois"
"IL","23",1071,73.4285714285714,"Illinois"
"IL","34",2026,19.1428571428571,"Illinois"
"IL","29",1100.28571428571,14.2857142857143,"Illinois"
"IL","30",1416.57142857143,14.5714285714286,"Illinois"
"IL","49",9637,176.285714285714,"Illinois"
"IL","50",8761.57142857143,174.714285714286,"Illinois"
"IL","51",7352.28571428571,152.571428571429,"Illinois"
"IL","52",5362.71428571429,132.714285714286,"Illinois"
"IN","13",187.571428571429,9,"Indiana"
"IN","35",1054.42857142857,10.8571428571429,"Indiana"
"IN","36",927.285714285714,10.8571428571429,"Indiana"
"IN","34",788.142857142857,14,"Indiana"
"IN","49",6900.71428571429,93.8571428571429,"Indiana"
"IN","39",849.285714285714,15,"Indiana"
"IN","12",26,3,"Indiana"
"IN","37",857.142857142857,12.2857142857143,"Indiana"
"IN","38",814.428571428571,11.5714285714286,"Indiana"
"IN","15",502.428571428571,34.4285714285714,"Indiana"
"IN","16",468.857142857143,40.7142857142857,"Indiana"
"IN","25",359.142857142857,15.2857142857143,"Indiana"
"IN","14",413.857142857143,26.7142857142857,"Indiana"
"IN","31",783.571428571429,11.2857142857143,"Indiana"
"IN","32",924.428571428571,10.4285714285714,"Indiana"
"IN","33",869.571428571429,15.2857142857143,"Indiana"
"IN","51",5570.28571428571,102,"Indiana"
"IN","52",4224.42857142857,94.4285714285714,"Indiana"
"IN","53",4423,105.25,"Indiana"
"IN","24",358.857142857143,18.2857142857143,"Indiana"
"IN","40",1099.42857142857,18.7142857142857,"Indiana"
"IN","26",358.142857142857,11.2857142857143,"Indiana"
"IN","27",439.714285714286,10,"Indiana"
"IN","28",514.857142857143,10.7142857142857,"Indiana"
"IN","29",708.428571428571,9.57142857142857,"Indiana"
"IN","30",828.714285714286,11.7142857142857,"Indiana"
"IN","48",5422.85714285714,85.8571428571429,"Indiana"
"IN","47",6252,76.1428571428571,"Indiana"
"IN","50",6259.57142857143,104.285714285714,"Indiana"
"IN","20",521.714285714286,36.8571428571429,"Indiana"
"IN","21",514,30.2857142857143,"Indiana"
"IN","22",456.857142857143,21.4285714285714,"Indiana"
"IN","09",0,0,"Indiana"
"IN","10",0.285714285714286,0,"Indiana"
"IN","11",2.42857142857143,0,"Indiana"
"IN","41",1405,19.4285714285714,"Indiana"
"IN","42",1800.14285714286,29.5714285714286,"Indiana"
"IN","43",2146.42857142857,30.4285714285714,"Indiana"
"IN","44",2785.85714285714,40.7142857142857,"Indiana"
"IN","17",543.142857142857,44.7142857142857,"Indiana"
"IN","18",703,43,"Indiana"
"IN","19",599,38.1428571428571,"Indiana"
"IN","05",0,0,"Indiana"
"IN","06",0,0,"Indiana"
"IN","07",0,0,"Indiana"
"IN","08",0,0,"Indiana"
"IN","23",403.285714285714,20,"Indiana"
"IN","45",4038,50.7142857142857,"Indiana"
"IN","46",5889,53.8571428571429,"Indiana"
"IN","04",0,0,"Indiana"
"KS","21",153.142857142857,1.85714285714286,"Kansas"
"KS","10",0.142857142857143,0,"Kansas"
"KS","07",0,0,"Kansas"
"KS","08",0,0,"Kansas"
"KS","09",0,0,"Kansas"
"KS","30",449.142857142857,3.85714285714286,"Kansas"
"KS","31",386.142857142857,4.57142857142857,"Kansas"
"KS","32",403.714285714286,3.14285714285714,"Kansas"
"KS","33",463.857142857143,3.14285714285714,"Kansas"
"KS","20",128.857142857143,2.14285714285714,"Kansas"
"KS","05",0,0,"Kansas"
"KS","22",108.714285714286,3.28571428571429,"Kansas"
"KS","23",96.2857142857143,3.42857142857143,"Kansas"
"KS","24",93.4285714285714,1.57142857142857,"Kansas"
"KS","25",144.571428571429,1.57142857142857,"Kansas"
"KS","26",211.285714285714,1.42857142857143,"Kansas"
"KS","27",340.142857142857,1.85714285714286,"Kansas"
"KS","28",384.571428571429,1,"Kansas"
"KS","29",479.142857142857,2.14285714285714,"Kansas"
"KS","14",70.5714285714286,2.42857142857143,"Kansas"
"KS","15",80.5714285714286,4.85714285714286,"Kansas"
"KS","16",67.4285714285714,5,"Kansas"
"KS","04",0,0,"Kansas"
"KS","19",279.142857142857,3.28571428571429,"Kansas"
"KS","06",0,0,"Kansas"
"KS","47",2718,21.5714285714286,"Kansas"
"KS","48",2641.14285714286,17,"Kansas"
"KS","49",2182,36.7142857142857,"Kansas"
"KS","50",2428.42857142857,40.8571428571429,"Kansas"
"KS","11",1,0.142857142857143,"Kansas"
"KS","12",8,0.142857142857143,"Kansas"
"KS","13",36.4285714285714,0.571428571428571,"Kansas"
"KS","53",3186,58.5,"Kansas"
"KS","41",670.857142857143,9.28571428571429,"Kansas"
"KS","42",721.142857142857,13.7142857142857,"Kansas"
"KS","43",767.857142857143,16.5714285714286,"Kansas"
"KS","44",1278.71428571429,7.71428571428571,"Kansas"
"KS","45",1778.85714285714,19.5714285714286,"Kansas"
"KS","34",424.428571428571,2.42857142857143,"Kansas"
"KS","35",598.857142857143,3.42857142857143,"Kansas"
"KS","36",596,5.42857142857143,"Kansas"
"KS","37",452.285714285714,4.28571428571429,"Kansas"
"KS","38",557,12.1428571428571,"Kansas"
"KS","39",615.285714285714,5.14285714285714,"Kansas"
"KS","40",645.571428571429,9.42857142857143,"Kansas"
"KS","17",189.285714285714,3.71428571428571,"Kansas"
"KS","18",265.142857142857,2.28571428571429,"Kansas"
"KS","46",2553.42857142857,13.2857142857143,"Kansas"
"KS","51",2161.71428571429,38.4285714285714,"Kansas"
"KS","52",1323.28571428571,23.7142857142857,"Kansas"
"KY","18",198.714285714286,8.42857142857143,"Kentucky"
"KY","19",183.857142857143,9.14285714285714,"Kentucky"
"KY","20",201,6.85714285714286,"Kentucky"
"KY","17",170.571428571429,9.42857142857143,"Kentucky"
"KY","12",18.1428571428571,0.428571428571429,"Kentucky"
"KY","13",63.5714285714286,1.42857142857143,"Kentucky"
"KY","10",0.285714285714286,0,"Kentucky"
"KY","11",5,0.142857142857143,"Kentucky"
"KY","16",118,8.28571428571429,"Kentucky"
"KY","04",0,0,"Kentucky"
"KY","05",0,0,"Kentucky"
"KY","06",0,0,"Kentucky"
"KY","21",149,7.71428571428571,"Kentucky"
"KY","08",0,0,"Kentucky"
"KY","09",0,0,"Kentucky"
"KY","36",727,11.5714285714286,"Kentucky"
"KY","37",642.428571428571,10.1428571428571,"Kentucky"
"KY","38",643.857142857143,9.57142857142857,"Kentucky"
"KY","39",697.714285714286,11.2857142857143,"Kentucky"
"KY","14",109.285714285714,7.28571428571429,"Kentucky"
"KY","15",107.571428571429,7.28571428571429,"Kentucky"
"KY","28",497.714285714286,5.85714285714286,"Kentucky"
"KY","40",784,10.1428571428571,"Kentucky"
"KY","29",625.714285714286,6.57142857142857,"Kentucky"
"KY","30",645.428571428571,7.57142857142857,"Kentucky"
"KY","31",596.857142857143,7,"Kentucky"
"KY","32",597.428571428571,8.42857142857143,"Kentucky"
"KY","46",2529.57142857143,28,"Kentucky"
"KY","47",3244.42857142857,45.1428571428571,"Kentucky"
"KY","48",2777.14285714286,43,"Kentucky"
"KY","49",3279.42857142857,56,"Kentucky"
"KY","50",3014.57142857143,51.8571428571429,"Kentucky"
"KY","51",2816.42857142857,55.7142857142857,"Kentucky"
"KY","52",2045.28571428571,55.2857142857143,"Kentucky"
"KY","53",3579.75,54.5,"Kentucky"
"KY","44",1719.42857142857,18.8571428571429,"Kentucky"
"KY","41",911.571428571429,15.2857142857143,"Kentucky"
"KY","42",1074.57142857143,17.7142857142857,"Kentucky"
"KY","43",1305.57142857143,21.8571428571429,"Kentucky"
"KY","23",200.142857142857,6.42857142857143,"Kentucky"
"KY","33",720.857142857143,9.42857142857143,"Kentucky"
"KY","34",667.714285714286,9.57142857142857,"Kentucky"
"KY","22",170.428571428571,6.42857142857143,"Kentucky"
"KY","27",319.714285714286,6.85714285714286,"Kentucky"
"KY","24",197.571428571429,6.28571428571429,"Kentucky"
"KY","25",206.714285714286,4.14285714285714,"Kentucky"
"KY","26",251.142857142857,6.28571428571429,"Kentucky"
"KY","35",691.285714285714,12.7142857142857,"Kentucky"
"KY","07",0,0,"Kentucky"
"KY","45",1928.85714285714,27.2857142857143,"Kentucky"
"LA","49",2696.85714285714,25.2857142857143,"Louisiana"
"LA","50",2498.57142857143,33.4285714285714,"Louisiana"
"LA","10",0,0,"Louisiana"
"LA","51",2504.57142857143,32,"Louisiana"
"LA","52",1939.57142857143,35.5714285714286,"Louisiana"
"LA","53",3888.25,49.25,"Louisiana"
"LA","27",1284.28571428571,12.7142857142857,"Louisiana"
"LA","28",1842.28571428571,18.2857142857143,"Louisiana"
"LA","29",1940.57142857143,18.1428571428571,"Louisiana"
"LA","30",2266.85714285714,31.4285714285714,"Louisiana"
"LA","31",1739,34.8571428571429,"Louisiana"
"LA","19",327.142857142857,39.1428571428571,"Louisiana"
"LA","06",0,0,"Louisiana"
"LA","07",0,0,"Louisiana"
"LA","08",0,0,"Louisiana"
"LA","09",0,0,"Louisiana"
"LA","23",414.285714285714,20.7142857142857,"Louisiana"
"LA","11",14.4285714285714,0.285714285714286,"Louisiana"
"LA","42",611.714285714286,13.5714285714286,"Louisiana"
"LA","43",672.285714285714,12.4285714285714,"Louisiana"
"LA","44",592.142857142857,12.7142857142857,"Louisiana"
"LA","45",751.571428571429,15.7142857142857,"Louisiana"
"LA","46",1647.42857142857,13.7142857142857,"Louisiana"
"LA","47",2239.85714285714,18.2857142857143,"Louisiana"
"LA","48",1721.85714285714,21,"Louisiana"
"LA","04",0,0,"Louisiana"
"LA","05",0,0,"Louisiana"
"LA","21",399.142857142857,28.4285714285714,"Louisiana"
"LA","22",374.857142857143,14.4285714285714,"Louisiana"
"LA","36",742.285714285714,23.1428571428571,"Louisiana"
"LA","41",695.428571428571,11.1428571428571,"Louisiana"
"LA","25",451.285714285714,13,"Louisiana"
"LA","12",133.428571428571,3.85714285714286,"Louisiana"
"LA","13",357.857142857143,17.4285714285714,"Louisiana"
"LA","14",1352.85714285714,46.5714285714286,"Louisiana"
"LA","15",1083.57142857143,51.8571428571429,"Louisiana"
"LA","16",476.142857142857,65.1428571428571,"Louisiana"
"LA","17",414.857142857143,61.8571428571429,"Louisiana"
"LA","18",364.428571428571,40.4285714285714,"Louisiana"
"LA","20",403.571428571429,29.2857142857143,"Louisiana"
"LA","34",717.857142857143,34.1428571428571,"Louisiana"
"LA","35",803.571428571429,26.4285714285714,"Louisiana"
"LA","39",545.285714285714,14.1428571428571,"Louisiana"
"LA","24",543.285714285714,11.1428571428571,"Louisiana"
"LA","40",520.571428571429,16,"Louisiana"
"LA","26",922.571428571429,13.4285714285714,"Louisiana"
"LA","32",1664.57142857143,36.5714285714286,"Louisiana"
"LA","33",931.285714285714,34.8571428571429,"Louisiana"
"LA","37",660.857142857143,20.2857142857143,"Louisiana"
"LA","38",552.571428571429,18.7142857142857,"Louisiana"
"MA","04",0,0,"Massachusetts"
"MA","17",2408.71428571429,172.142857142857,"Massachusetts"
"MA","19",1386.57142857143,130.428571428571,"Massachusetts"
"MA","20",1173.85714285714,109.142857142857,"Massachusetts"
"MA","21",952.142857142857,77.7142857142857,"Massachusetts"
"MA","18",1878.42857142857,155.571428571429,"Massachusetts"
"MA","40",615,15.4285714285714,"Massachusetts"
"MA","37",323.428571428571,12.4285714285714,"Massachusetts"
"MA","38",387.714285714286,15.1428571428571,"Massachusetts"
"MA","39",443.142857142857,14.2857142857143,"Massachusetts"
"MA","30",214,15.1428571428571,"Massachusetts"
"MA","31",292.857142857143,14,"Massachusetts"
"MA","32",289.857142857143,12.5714285714286,"Massachusetts"
"MA","29",179,14.4285714285714,"Massachusetts"
"MA","34",207.428571428571,15.1428571428571,"Massachusetts"
"MA","35",376.142857142857,15.2857142857143,"Massachusetts"
"MA","36",339.142857142857,12.2857142857143,"Massachusetts"
"MA","33",277,14.2857142857143,"Massachusetts"
"MA","12",68.8571428571429,1.57142857142857,"Massachusetts"
"MA","13",615.571428571429,12.5714285714286,"Massachusetts"
"MA","41",565.142857142857,13.8571428571429,"Massachusetts"
"MA","49",4554.28571428571,45.4285714285714,"Massachusetts"
"MA","05",0.142857142857143,0,"Massachusetts"
"MA","06",0,0,"Massachusetts"
"MA","07",0,0,"Massachusetts"
"MA","08",0,0,"Massachusetts"
"MA","09",0,0,"Massachusetts"
"MA","10",3.85714285714286,0,"Massachusetts"
"MA","11",19.4285714285714,0,"Massachusetts"
"MA","48",2587.71428571429,32.7142857142857,"Massachusetts"
"MA","24",244.857142857143,33.7142857142857,"Massachusetts"
"MA","25",151,26.2857142857143,"Massachusetts"
"MA","26",172.285714285714,22.2857142857143,"Massachusetts"
"MA","14",1077.85714285714,40.1428571428571,"Massachusetts"
"MA","15",1853.57142857143,103,"Massachusetts"
"MA","16",1800.28571428571,170.857142857143,"Massachusetts"
"MA","45",1670.28571428571,21.8571428571429,"Massachusetts"
"MA","42",679.571428571429,18.1428571428571,"Massachusetts"
"MA","43",986.428571428571,20.4285714285714,"Massachusetts"
"MA","44",1306,19.7142857142857,"Massachusetts"
"MA","28",161,18,"Massachusetts"
"MA","22",612.857142857143,61,"Massachusetts"
"MA","23",371,40,"Massachusetts"
"MA","52",4172.14285714286,64,"Massachusetts"
"MA","50",4819.14285714286,52.2857142857143,"Massachusetts"
"MA","51",4707.57142857143,54.2857142857143,"Massachusetts"
"MA","47",2653.57142857143,27,"Massachusetts"
"MA","53",5610.5,74,"Massachusetts"
"MA","46",2410.85714285714,26.5714285714286,"Massachusetts"
"MA","27",137.571428571429,18.4285714285714,"Massachusetts"
"MD","47",2305.85714285714,21.4285714285714,"Maryland"
"MD","28",517.571428571429,10,"Maryland"
"MD","27",378.571428571429,12.1428571428571,"Maryland"
"MD","50",2804.57142857143,47.1428571428571,"Maryland"
"MD","18",988.714285714286,54.8571428571429,"Maryland"
"MD","49",2708.42857142857,37.1428571428571,"Maryland"
"MD","25",367.285714285714,17.4285714285714,"Maryland"
"MD","51",2301.71428571429,48.4285714285714,"Maryland"
"MD","48",2081.85714285714,31.2857142857143,"Maryland"
"MD","30",884.428571428571,8.71428571428571,"Maryland"
"MD","31",895.428571428571,10.4285714285714,"Maryland"
"MD","26",378.714285714286,14.1428571428571,"Maryland"
"MD","29",736.857142857143,8.71428571428571,"Maryland"
"MD","19",995,54.2857142857143,"Maryland"
"MD","20",775.857142857143,52.4285714285714,"Maryland"
"MD","21",1192.57142857143,38,"Maryland"
"MD","32",730.571428571429,9.42857142857143,"Maryland"
"MD","23",725.285714285714,30.5714285714286,"Maryland"
"MD","24",518.285714285714,23.8571428571429,"Maryland"
"MD","40",558.714285714286,5.42857142857143,"Maryland"
"MD","22",882.142857142857,39.1428571428571,"Maryland"
"MD","13",135.857142857143,2.85714285714286,"Maryland"
"MD","14",400.857142857143,14.2857142857143,"Maryland"
"MD","15",698.714285714286,30.4285714285714,"Maryland"
"MD","41",581.428571428571,7,"Maryland"
"MD","46",1755,14.8571428571429,"Maryland"
"MD","06",0,0,"Maryland"
"MD","07",0,0,"Maryland"
"MD","08",0,0,"Maryland"
"MD","09",0,0,"Maryland"
"MD","10",0.428571428571429,0,"Maryland"
"MD","52",2301.42857142857,44.7142857142857,"Maryland"
"MD","53",2759,48.75,"Maryland"
"MD","12",35.8571428571429,0.714285714285714,"Maryland"
"MD","17",829,54.4285714285714,"Maryland"
"MD","42",613.285714285714,5.85714285714286,"Maryland"
"MD","43",670,7.85714285714286,"Maryland"
"MD","44",878.714285714286,8.71428571428571,"Maryland"
"MD","35",511.428571428571,8.14285714285714,"Maryland"
"MD","04",0,0,"Maryland"
"MD","33",636.714285714286,8.14285714285714,"Maryland"
"MD","34",564.857142857143,8.71428571428571,"Maryland"
"MD","39",473.142857142857,6.28571428571429,"Maryland"
"MD","36",662,6.57142857142857,"Maryland"
"MD","37",537.571428571429,5.14285714285714,"Maryland"
"MD","38",560.285714285714,7,"Maryland"
"MD","45",1196.57142857143,11.2857142857143,"Maryland"
"MD","16",678.285714285714,42,"Maryland"
"MD","05",0,0,"Maryland"
"MD","11",4.85714285714286,0,"Maryland"
"ME","22",39.2857142857143,1.57142857142857,"Maine"
"ME","25",21,0.142857142857143,"Maine"
"ME","23",31.5714285714286,1.42857142857143,"Maine"
"ME","24",34.2857142857143,0.285714285714286,"Maine"
"ME","15",23.2857142857143,1.28571428571429,"Maine"
"ME","21",51.5714285714286,1,"Maine"
"ME","13",22.8571428571429,0.428571428571429,"Maine"
"ME","18",26,1,"Maine"
"ME","19",36,1,"Maine"
"ME","16",33.4285714285714,2.14285714285714,"Maine"
"ME","17",22.2857142857143,2.28571428571429,"Maine"
"ME","05",0,0,"Maine"
"ME","06",0,0,"Maine"
"ME","07",0,0,"Maine"
"ME","32",11.5714285714286,0.285714285714286,"Maine"
"ME","12",11.2857142857143,0,"Maine"
"ME","14",31,1,"Maine"
"ME","38",34.7142857142857,0.571428571428571,"Maine"
"ME","39",27.7142857142857,0,"Maine"
"ME","40",35,0.285714285714286,"Maine"
"ME","41",25.4285714285714,0.142857142857143,"Maine"
"ME","42",34.1428571428571,0.428571428571429,"Maine"
"ME","20",36.5714285714286,1,"Maine"
"ME","04",0,0,"Maine"
"ME","44",77.8571428571429,0.285714285714286,"Maine"
"ME","45",156.857142857143,0.571428571428571,"Maine"
"ME","33",20.8571428571429,0.285714285714286,"Maine"
"ME","34",22.7142857142857,0.571428571428571,"Maine"
"ME","35",24.2857142857143,0.142857142857143,"Maine"
"ME","11",2,0,"Maine"
"ME","49",323.714285714286,5.14285714285714,"Maine"
"ME","50",365.714285714286,4.57142857142857,"Maine"
"ME","51",421.857142857143,5,"Maine"
"ME","52",433.285714285714,4.57142857142857,"Maine"
"ME","53",470.25,5.25,"Maine"
"ME","30",17.2857142857143,0.285714285714286,"Maine"
"ME","31",19.7142857142857,0.571428571428571,"Maine"
"ME","08",0,0,"Maine"
"ME","36",25,0.285714285714286,"Maine"
"ME","46",174.285714285714,1.85714285714286,"Maine"
"ME","47",203.857142857143,1.71428571428571,"Maine"
"ME","27",28.8571428571429,0.571428571428571,"Maine"
"ME","28",19.2857142857143,0.714285714285714,"Maine"
"ME","37",23.1428571428571,0.285714285714286,"Maine"
"ME","26",37.7142857142857,0.428571428571429,"Maine"
"ME","43",41.7142857142857,0,"Maine"
"ME","29",21.8571428571429,0.428571428571429,"Maine"
"ME","10",0,0,"Maine"
"ME","48",137.714285714286,2,"Maine"
"ME","09",0,0,"Maine"
"MI","08",0,0,"Michigan"
"MI","06",0,0,"Michigan"
"MI","04",0,0,"Michigan"
"MI","07",0,0,"Michigan"
"MI","11",289.285714285714,0.285714285714286,"Michigan"
"MI","48",5153.42857142857,106.571428571429,"Michigan"
"MI","09",2,0,"Michigan"
"MI","10",34,0.142857142857143,"Michigan"
"MI","27",1252.14285714286,8,"Michigan"
"MI","28",1360.14285714286,8.42857142857143,"Michigan"
"MI","29",1427.28571428571,5.14285714285714,"Michigan"
"MI","30",1311.85714285714,8,"Michigan"
"MI","05",0,0,"Michigan"
"MI","17",1146.85714285714,117.571428571429,"Michigan"
"MI","18",1124.42857142857,88.7142857142857,"Michigan"
"MI","49",5261.85714285714,126.714285714286,"Michigan"
"MI","50",3863.57142857143,135.142857142857,"Michigan"
"MI","51",2983.57142857143,122.285714285714,"Michigan"
"MI","52",2418.71428571429,103.571428571429,"Michigan"
"MI","53",3243.25,88.25,"Michigan"
"MI","26",1171.57142857143,8.85714285714286,"Michigan"
"MI","39",1341.14285714286,11.2857142857143,"Michigan"
"MI","40",1060,14.4285714285714,"Michigan"
"MI","41",1477.42857142857,14.1428571428571,"Michigan"
"MI","42",1806.42857142857,21.7142857142857,"Michigan"
"MI","43",2514.14285714286,25.7142857142857,"Michigan"
"MI","44",3598.28571428571,29.8571428571429,"Michigan"
"MI","45",5515.42857142857,49.4285714285714,"Michigan"
"MI","46",6520,67.8571428571429,"Michigan"
"MI","47",6065.14285714286,93,"Michigan"
"MI","20",2140.71428571429,45,"Michigan"
"MI","21",1498.42857142857,36.1428571428571,"Michigan"
"MI","22",812.285714285714,27.8571428571429,"Michigan"
"MI","38",1264.14285714286,9.85714285714286,"Michigan"
"MI","24",694.714285714286,12.7142857142857,"Michigan"
"MI","12",876.428571428571,5,"Michigan"
"MI","13",1201.57142857143,45.7142857142857,"Michigan"
"MI","14",1327.42857142857,116.285714285714,"Michigan"
"MI","15",1128.57142857143,158.142857142857,"Michigan"
"MI","16",982.714285714286,141.714285714286,"Michigan"
"MI","31",1319.71428571429,9.28571428571429,"Michigan"
"MI","32",1321.57142857143,8.28571428571429,"Michigan"
"MI","19",1452.57142857143,64.8571428571429,"Michigan"
"MI","34",1279.71428571429,10.1428571428571,"Michigan"
"MI","35",1202.42857142857,9,"Michigan"
"MI","36",1154.14285714286,9.71428571428571,"Michigan"
"MI","23",743,19.1428571428571,"Michigan"
"MI","37",1206,7.14285714285714,"Michigan"
"MI","25",748.714285714286,10.8571428571429,"Michigan"
"MI","33",1340,9.57142857142857,"Michigan"
"MN","21",600.142857142857,19.8571428571429,"Minnesota"
"MN","22",662.142857142857,26,"Minnesota"
"MN","24",352.714285714286,18.1428571428571,"Minnesota"
"MN","53",1560.25,44,"Minnesota"
"MN","13",48.5714285714286,1.28571428571429,"Minnesota"
"MN","23",430.857142857143,21.1428571428571,"Minnesota"
"MN","44",2410,18.1428571428571,"Minnesota"
"MN","45",4312.85714285714,25.8571428571429,"Minnesota"
"MN","46",6102.71428571429,35.8571428571429,"Minnesota"
"MN","47",6653.71428571429,48,"Minnesota"
"MN","04",0,0,"Minnesota"
"MN","35",795.142857142857,7,"Minnesota"
"MN","36",765.857142857143,6.57142857142857,"Minnesota"
"MN","37",532,8.85714285714286,"Minnesota"
"MN","38",856.142857142857,6.71428571428571,"Minnesota"
"MN","39",956.571428571429,6.57142857142857,"Minnesota"
"MN","40",884,9.42857142857143,"Minnesota"
"MN","41",1373.28571428571,9.14285714285714,"Minnesota"
"MN","42",1571.42857142857,13.5714285714286,"Minnesota"
"MN","43",1337.57142857143,15.7142857142857,"Minnesota"
"MN","15",90.7142857142857,5.85714285714286,"Minnesota"
"MN","16",121.285714285714,10.4285714285714,"Minnesota"
"MN","17",161.714285714286,18.4285714285714,"Minnesota"
"MN","34",654.571428571429,8.28571428571429,"Minnesota"
"MN","19",576.142857142857,21.4285714285714,"Minnesota"
"MN","48",6116,48.5714285714286,"Minnesota"
"MN","49",5413.28571428571,58,"Minnesota"
"MN","50",3994.42857142857,65.7142857142857,"Minnesota"
"MN","51",2642.28571428571,58,"Minnesota"
"MN","52",1677.42857142857,42.4285714285714,"Minnesota"
"MN","12",26,0.142857142857143,"Minnesota"
"MN","11",7.42857142857143,0,"Minnesota"
"MN","14",58.5714285714286,2.71428571428571,"Minnesota"
"MN","28",600.428571428571,4.42857142857143,"Minnesota"
"MN","29",490.285714285714,5.57142857142857,"Minnesota"
